slug,locale,seed_ordinal,score,asset_row_hash,approval_status
rail-track-laying-and-maintenance-equipment-operators,zh-CN,835,4,a0cf060ded3c170e5fcf66ccd62fa8ea2d199632899123920ddc9cfda9a2e3e3,approve
rail-track-laying-and-maintenance-equipment-operators,en,835,4,ea3111bf227878aef216718ad839fff93c30026d603c4fa6dcd469a82f19e4c4,approve
rail-yard-engineers-dinkey-operators-and-hostlers,zh-CN,836,4,5942a1d3045c8e9f6d949f57fc1b6a3c32addceba64232f357520e802ff8df0a,approve
rail-yard-engineers-dinkey-operators-and-hostlers,en,836,4,8d5e2480914520a46ca8e614661f8925a90990b505baf4a57125dd7dceea77d5,approve
railroad-brake-signal-and-switch-operators-and-locomotive-firers,zh-CN,837,4,e3153a3a60abec0837b7ccc9de42e84d13bae433af309a6708018bc9bf227e4d,approve
railroad-brake-signal-and-switch-operators-and-locomotive-firers,en,837,4,473484607576b559c5d3bc7ac8eb24816e965082347b4424d83620c9b8acb00e,approve
railroad-conductors-and-yardmasters,zh-CN,838,4,4dd767a585f9b52da0f8f8b4882b45b8aee24aa774db2956e3a4c2c192e9767c,approve
railroad-conductors-and-yardmasters,en,838,4,035b6540cdf44b49264ab2ecbe0483142eded38ba4c7f213880b52b3c156931f,approve
railroad-occupations,zh-CN,839,4,6e7700cce949b9c481284545515157c1bedb11d4f285dc930bc72af01b3cb208,approve
railroad-occupations,en,839,4,4707238577b748b80449596d2f83e258843bfd693e6b12dbc80e7245d780f3b0,approve
range-managers,zh-CN,840,4,431e5ef13ef8278b412f997e4dd81d953d83cede70d3131d159a45ed02ef5f71,approve
range-managers,en,840,4,1b34b40123f959110b5f3a4561850d6b9668d984f8c12ca17ac1387963a5a942,approve
real-estate-brokers,zh-CN,841,6,0a405b7d4c5b85260b20b4e97cbc8a82f9b08419858365d7aa10777f8e2f0484,approve
real-estate-brokers,en,841,6,5900a614be722535e4b200dd234a55345d5c725996c0318c178d37ecc84f65de,approve
real-estate-brokers-and-sales-agents,zh-CN,842,6,f4ae13762474a5d97ee8762e50ab7c73064d1713d3d1d26c558a0c0d45995c0a,approve
real-estate-brokers-and-sales-agents,en,842,6,0949b3a17777189d396c508a16931d7c73464f622f26305608ad07f144160266,approve
real-estate-sales-agents,zh-CN,843,6,d76088faf1a493779997dd6a806261ebd1c2bacc7f46a9fa7819e5e169c03459,approve
real-estate-sales-agents,en,843,6,43e3ce213175ed6b4694e4e29e3cf9986aca89d66cae60b7723cfad187082557,approve
receptionists,zh-CN,844,6,60c6fe75279508cc972210982bc57b0f51bb52eee3dfb976656e902aaeb23ab4,approve
receptionists,en,844,6,95fbc08924bc992c391e56daab76e905261cbbb05fd1b19490b07ebf692a7d4b,approve
receptionists-and-information-clerks,zh-CN,845,6,e4b91a4f490b4f5cf1ea1be9d27e16d9422b63a138f936342cc79fcf3842a7b8,approve
receptionists-and-information-clerks,en,845,6,f08a728b885b468e40e3ebff21d94e263e939464edd3dbfcfbbc40d6c45d1f9a,approve
recreation-and-fitness-studies-teachers-postsecondary,zh-CN,846,4,69a78102952e4da9b5475a8e2e5b3c144facb24d0b424c0634143d9efe12ce7f,approve
recreation-and-fitness-studies-teachers-postsecondary,en,846,4,0bb43968f71c981c56b189fd9fe24d0de5545851a7e64eef010828cc3d917b7a,approve
recreation-workers,zh-CN,847,4,bf5d56b18cd09ba1c0c401e6fc195d0b5213128c4d1c1f189aa1ee948172825c,approve
recreation-workers,en,847,4,ea37ce2e5bd8481a160e05411d566bbea97f7898f284d0548268203e37b43bd5,approve
recreational-therapists,zh-CN,848,4,02bd40e8838a479825e76503410ccc9b4bb38051595b7137a3776ec6432f6fe6,approve
recreational-therapists,en,848,4,d9a0c76d14a67186f12e7dffef159a7b517bd433e4eac6742d3d88b4e6634283,approve
recreational-vehicle-service-technicians,zh-CN,849,4,e191a373a91d70ba95d7cbd39186ad2656820a99f65a2601e492279d7ddd5460,approve
recreational-vehicle-service-technicians,en,849,4,ef75a95e9c1706c2865a9a50b5229ef70501650a696561f45580373192f2c4bb,approve
recycling-and-reclamation-workers,zh-CN,850,4,73e246e61a3646e8c36ba7635d7c7dd2c9047288fa066e4ba620997d2217d6a7,approve
recycling-and-reclamation-workers,en,850,4,9074ab0f1042cb14bf3b4b47df356fd0e80ac99893292aa6b11427c1fb840df7,approve
recycling-coordinators,zh-CN,851,4,bdf8106849d688b7f64f319a11c8c68fed4e50f62322fd53f1524611059aaffc,approve
recycling-coordinators,en,851,4,1b2f1df94823dd0deb829237854557d288350ef113d26afa7e22cffe53744f88,approve
refractory-materials-repairers-except-brickmasons,zh-CN,852,3,6ddf5f114c4f0a5ab440e341477ab4b6368663fd025553023108ebae044d05d4,approve
refractory-materials-repairers-except-brickmasons,en,852,3,e8fd86d70b8dd8dd853be3e882742d56ed4f2f283a1549d79d38ac7b0d507f04,approve
refuse-and-recyclable-material-collectors,zh-CN,853,4,6c3cae893c8a4ebb2c146f03edb6a7cbc4ada3dd9bafe70d8b45c73b64c22bc7,approve
refuse-and-recyclable-material-collectors,en,853,4,3f9a6607e0efb65befa3f5d284bde000f6726ee19b3186d5b3b47d1c55dc9076,approve
registered-nurses,zh-CN,854,5,21bdc0cb9ae167b0c2d537c7c15168a2f441db73b0458d2b70ade9077f9f876d,approve
registered-nurses,en,854,5,1ea354cd8cc36a1b04216d7b5c13e056bbff17fc10bf16425078a7ccb5385b56,approve
regulatory-affairs-managers,zh-CN,855,7,0866f87930a0b6dd8e91a1c61b138450b6190c7242b04f6132a69146add46ea9,approve
regulatory-affairs-managers,en,855,7,9dca784eb11b8c8c826e37eb47efa6716fbcea0ef51237b9037a706b8628cc29,approve
regulatory-affairs-specialists,zh-CN,856,7,7256b09a4e787cfba43ec3a9603cd6f7d6808de232b38840aefb9d6ef89b4932,approve
regulatory-affairs-specialists,en,856,7,3c29b98e58f6ec4689e9fcafa742dae59eeac8bd2a8a58602f6f4b9ee402daa9,approve
rehabilitation-counselors,zh-CN,857,5,db39b64b399d3016e2641d9908e3f573b75a9ffe6f64e8b278a764cc59f984f1,approve
rehabilitation-counselors,en,857,5,37d60a7fcba4d7b56d653f0f43115ee0cad4f43329fa5c330584b6fca67daa74,approve
reinforcing-iron-and-rebar-workers,zh-CN,858,3,38c5895f612752d5ea882e647f2e770ee61e91e1823b61bccf6442ec6e58e8ad,approve
reinforcing-iron-and-rebar-workers,en,858,3,cbed4839b236d51cecca818225445ffa24d27c871b69c6c4c56b08df9d0a5a38,approve
remote-sensing-scientists-and-technologists,zh-CN,859,7,d5e51b803855806af5675407484a7a5aeda09f0fb322ff73419ee54a15f0105c,approve
remote-sensing-scientists-and-technologists,en,859,7,c6b911eeaf5b13c4f632f684b4afc215297610aa3d65c7926c918294ef0e62fa,approve
remote-sensing-technicians,zh-CN,860,7,9206d8cab2f3c9a0992bb33e5f3c5cf6dcf2aacecb4d79475e55ee683cd1c520,approve
remote-sensing-technicians,en,860,7,b8e4b1fcd14581b4e7752dc218cd0e74860e6be8ac78b9f59eed17d88ff9cef1,approve
reservation-and-transportation-ticket-agents-and-travel-clerks,zh-CN,861,5,0702e4a50e9ece4ab862cfa7050b43441dcf11337084becfce42e88f7520fb5c,approve
reservation-and-transportation-ticket-agents-and-travel-clerks,en,861,5,84f43af5cd0655beb7dcac8aa40482be0747301ec1eddcab3fc4c5168ecdb117,approve
residential-advisors,zh-CN,862,5,2813f07648595bf0acfbf8988bbaa3b667402557671d05f274f6afdb2c8536c8,approve
residential-advisors,en,862,5,b4a45331037152cc0530a841c41d6035717a06e94b1f5f0888d9616a3b7eb834,approve
respiratory-therapists,zh-CN,863,5,38bf388d3d6872bdd7c1a0adeee51a1bef7d97c73451925b2e43ba1fa0536dec,approve
respiratory-therapists,en,863,5,4454dd3b22d8104052c4a7249218107993121cb79b2f2d109e43cf13c829c3f5,approve
retail-loss-prevention-specialists,zh-CN,864,5,6fc3030d346428d54ac0da0f2ba4dd49b15d7d9672a936b70afd3a646c77efe5,approve
retail-loss-prevention-specialists,en,864,5,8ef87e6af5379294abc06a21eca50b12759283af0aead2ada5d1e08131fcfbf4,approve
retail-sales-workers,zh-CN,865,5,cad953f7ea39aa6b2ee3efb9e071659d1ba725709618f2ed560a972fdaab1b84,approve
retail-sales-workers,en,865,5,c53bb7150d3b748f3ef0bed179696ca962add5aa62c22db5c358f7332c0a3878,approve
retail-salespersons,zh-CN,866,5,bc5b3929486f0df1c76678f9b08bf7c5c0b003bd898b91d20ee16e00aa6bb5d2,approve
retail-salespersons,en,866,5,5e4f87bfbfc9e16666e86f336f4d919c01b7ebf83f4719f47342323794c74b9d,approve
riggers,zh-CN,867,4,8b4e4f4e220e1609ce0543f522ed1f3a1283a68503f1b6ec2d8050eb320adc82,approve
riggers,en,867,4,361cd17fb616817d1a22b9c99273293a4bb477866536c69c0f882345d3eb66d9,approve
robotics-engineers,zh-CN,868,7,d1b33f837bc2127f570e9ac7fbddb62ee38144dd14f79d4971856e02da382078,approve
robotics-engineers,en,868,7,12fc063e6b1ec8a7808266b1ff1fcc4a1c30e90b83f53d135709318f300affd3,approve
robotics-technicians,zh-CN,869,7,4453216338db62189c0b382653c144cf4d96833ebc50577642af2bf64501c32e,approve
robotics-technicians,en,869,7,4976e27bea51570e0be60022e0fbe153a7a7becb4967e1e240976525ec7a3ac0,approve
rock-splitters-quarry,zh-CN,870,3,d7c083aa9c7c2e3c93e218c595a8dc48c47cc15615b343d5c697a9753249d028,approve
rock-splitters-quarry,en,870,3,2d5f4a87309d04f947f3cae98089c45a41eb0351d29c0ba70b69c15e65ab556e,approve
rolling-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,871,6,ae162ea0d5469c244773f52e73682ce077288b6cb1a6b334b14a2f7d84b36796,approve
rolling-machine-setters-operators-and-tenders-metal-and-plastic,en,871,6,9b82fea286f11d38058b89ea26d25ca00cd7e8cd7c025cdbf45b1f0b7589b2cc,approve
roof-bolters-mining,zh-CN,872,4,1c4b7bc62b60eeff16a7c22be581eee28d577c74bde7f3b4883d6e765db1fd3d,approve
roof-bolters-mining,en,872,4,0e1930a45dfaf028978de06e664d3382d538b13097a92afd9053dcdbf5cc821d,approve
roofers,zh-CN,873,3,232f63f7a92197e995e19b4c5b53c9578ddaa187bba5293a4b08d8f9f4655596,approve
roofers,en,873,3,986df5af1541f73de84228b7e529e24a90c8e98f56ae4995d5279ac74642ac44,approve
rotary-drill-operators-oil-and-gas,zh-CN,874,4,7be873b5287e732f924bba4eac9320533f19d3eccfabe43ffca484ddb961cb12,approve
rotary-drill-operators-oil-and-gas,en,874,4,198cd3e666e829b2465a61c9d86f6cbca9e21517c408cfb8d443e64c5f44a4a7,approve
roustabouts-oil-and-gas,zh-CN,875,4,e225b95555ead95e8f1ba2138eb0a444df93a3bbabb21ae0ae61c3f2ba85a495,approve
roustabouts-oil-and-gas,en,875,4,33f49ad82036bc332bade02acdfa4af6dde18ec08dd9736d689475575bf76fc5,approve
sailors-and-marine-oilers,zh-CN,876,4,1fb4a07f685ce3ed748c4dbf7ad848482ce8bb5166e089b4869946de85e235b9,approve
sailors-and-marine-oilers,en,876,4,22bd97d6fd72896b1e95236180965e7618a78222e0df217cc7823fdb8536948e,approve
sales-engineers,zh-CN,877,7,ecfe71198982fcd04f3b9972ed5cfd2cb8930b237f2788fba9fc87323632cbf0,approve
sales-engineers,en,877,7,dcba6385d0a34fec04cbe3af2fb844125f1e0327ea841558a6c5fad5e06af2b0,approve
sales-managers,zh-CN,878,7,2e4c56cbc4916081013115cf7e125a32b0b998b967aa4867e844fdf6ca16dc86,approve
sales-managers,en,878,7,46789ba93337885b2b42b69f0eb7ffae518ddc53c231eaa41d4983fa4f510e4f,approve
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,zh-CN,879,7,ff08ae1c03953caff41f691815f723ea695c0210da611e5f6e03c8064e59d1de,approve
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,en,879,7,dac0aca2994a3a8162ea7c2145f2fc9a7a2411364458b96e6a9287404375fa0f,approve
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,zh-CN,880,7,0214cbd8729e5f7e6bb6946e7f17cdbef630dcc389a369276968f0915b4185be,approve
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,en,880,7,20ac2cf95f2af96f5b6ec3d3533f6e22a14ba813307236791ad0d48cff71fd89,approve
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,zh-CN,881,7,fb77e221945551f570734965b787a91975756d949d5bc89c33d53b71fc73750f,approve
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,en,881,7,d2fe290112f4e2ac63403466b2138d70a61a72ceabfbd6a0caeb9464c9ab2513,approve
sawing-machine-setters-operators-and-tenders-wood,zh-CN,882,6,8d48615be8b999224727d146034741e3bb3c703b3673a4c7d2394fdb002d16c8,approve
sawing-machine-setters-operators-and-tenders-wood,en,882,6,734ba8f8281a8c94b202b083a17f13a943bb4fa8b7f7e4692d07a57c642c3518,approve
school-and-career-counselors,zh-CN,883,5,ebb41a7eaab59544dc34ca69e0e01d1a302c642b6f7071453771bd716dce29de,approve
school-and-career-counselors,en,883,5,4911100977f006ab599c4e7c710f1ac187afb514e8c66302dc047a42e21025d0,approve
school-bus-monitors,zh-CN,884,5,87bd538d24c7ffe3b0a89fda95159872d45d80b2e2b81a6e67db51f38161fd3f,approve
school-bus-monitors,en,884,5,5ef96fe293a5915bb7d95e75eaf9e7afb18dcadda6cedbd2a7bc0cf5719401c3,approve
school-psychologists,zh-CN,885,5,e5df3283197e87c976491fe2ea8a9810b4138941deda2992954f1fd4b796cf6c,approve
school-psychologists,en,885,5,0b918371946c461462b570eaf81a491d19b735583fe3ca07218f3e7d310e4a2a,approve
search-marketing-strategists,zh-CN,886,8,b871ee329b0b764bd83477d8f61babb1e7fa4231f95b4009eb5980831a1edc34,approve
search-marketing-strategists,en,886,8,b66b67cd821e94482fb70ed9518496eaa60d8fc4270de850ce0ebab79e06c4c7,approve
secondary-school-teachers-except-special-and-career-technical-education,zh-CN,887,5,8588d565a4a39740dcab3d256aac261363f1242f02028569db52f46da79e5459,approve
secondary-school-teachers-except-special-and-career-technical-education,en,887,5,cfae7c56257f92313949b102a93541edf8e7ce464fc2bb954f773bb53bb545d4,approve
secretaries-and-administrative-assistants,zh-CN,888,8,8534d94096f40a2900f1f50f0a3b72433ae11d545faa01de384a75f5913d686c,approve
secretaries-and-administrative-assistants,en,888,8,dcf445492a7f3a408ed186c6717f2f71a767a2276e24623f09102dd9dae7c290,approve
secretaries-and-administrative-assistants-except-legal-medical-and-executive,zh-CN,889,8,0a1c4851f15bb7689898d7323665601731747d9fbba14e7486710178e9dc6634,approve
secretaries-and-administrative-assistants-except-legal-medical-and-executive,en,889,8,495c259b00056f0d8bdbbaa38817363291700d85324e0067df2f85846de9041a,approve
securities-commodities-and-financial-services-sales-agents,zh-CN,890,7,b6d0f92396049b06eadd61b3444eac7b7d8db94d6ebd04390bc80313f6b2abf9,approve
securities-commodities-and-financial-services-sales-agents,en,890,7,213db65a652db9d32981a8a0ede9efd1af2e6d40a24d91228aecb4ba8809c634,approve
security-and-fire-alarm-systems-installers,zh-CN,891,5,aa0bbcfa68a19643a7b3513d0cb934581da5f9e43c2be02e774024261b1c34bf,approve
security-and-fire-alarm-systems-installers,en,891,5,d7f2f21347a713cea685007d887d64b4a0b5269144cf3d3ba4d429cd954bf539,approve
security-guards,zh-CN,892,5,ba5656c5ed6fcd258d83419a133fb4d396943de5d7a06df6b3075d04ec7eba25,approve
security-guards,en,892,5,e0caaed41ba4b9e8deaaf60fb6bc38958ae7c9500e20af74580c6bbb47fbd9bd,approve
security-management-specialists,zh-CN,893,5,06bfbc1049e7820c866cd4bb53e3ea0a13dda6d6412a98ce14ae2bc24031731b,approve
security-management-specialists,en,893,5,5c4ef7c26c4310e9068c239b15e59f111fdf282f5cad24816b95d0b4233d1e2c,approve
security-managers,zh-CN,894,5,4a2fb4096267766763c7873ff2469e19c17348ebb477d420b99e36b2ccff15dd,approve
security-managers,en,894,5,cddc431c03e98b32303b6fe6d999d18809aae1bbd3da0e587b517ebd3ad7b843,approve
segmental-pavers,zh-CN,895,3,c517ea857f823b5297444f0777cbf118086eb957830d6dff44b121c2fb7e66fd,approve
segmental-pavers,en,895,3,9e50f8686267d09d2dbf922d21dfe679a77893f0b9f20eae481c118352092a14,approve
self-enrichment-teachers,zh-CN,896,5,3503ba2d844dbc5e8a80e2116f5acb69b6ab7f9cfc7d2cb3bf1cedfffac7beaa,approve
self-enrichment-teachers,en,896,5,5b1f9600013c44fba151044decc19fc5e7b19a7c214ac27dd683a06fab5ddad1,approve
semiconductor-processing-technicians,zh-CN,897,6,57317319bf14a236000a3f4ce4acffa1df7b5b9b0de093a75d32a09bf659c85d,approve
semiconductor-processing-technicians,en,897,6,a7ecb0e87bd1f2bd371da184e0ef2654b0222268378ad27fba46aeb3e49d14c9,approve
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,zh-CN,898,6,784b7d4f32f979dae9de766f716e42d845aeb5bd0e2676b50b79e978c9d8424a,approve
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,en,898,6,faf7c2f3a3f1725e2e67fa20eeb6c04f69cfb16e8fb81fd3c05b77d11dbf505e,approve
septic-tank-servicers-and-sewer-pipe-cleaners,zh-CN,899,3,a000df94853b08f225d5fd31be85d7503f043fa07fd701d412220b7c71d37b43,approve
septic-tank-servicers-and-sewer-pipe-cleaners,en,899,3,3e3ad68aac3136e6aadc768a7aa082ee89b8e1bff5b36fd27bffb8bb98b0ee8f,approve
service-unit-operators-oil-and-gas,zh-CN,900,4,1b4c81995fec46186c098c58cc4fc7923858552ae233a5c77d2410f97744d673,approve
service-unit-operators-oil-and-gas,en,900,4,3ad8e4a0e22b147fe3f64aaa64cf25f6d4a138d6b1d863f73457afb006682163,approve
set-and-exhibit-designers,zh-CN,901,7,c98902a1166d4b566e258f9c649b40cedf436ce47a9f27c1ab1e17e67b30fd04,approve
set-and-exhibit-designers,en,901,7,15f676c477be033d2a84053ecdaa8c27e905cf6732ec912207c139535ad98e88,approve
sewers-hand,zh-CN,902,4,814cdd412a243fb734a69632ae3d71935aa52f94482cdd338680570ccbd9b28e,approve
sewers-hand,en,902,4,cfd0511d6c726ea485d20d2700318f8fd22ca609777bb92d86f6037c78df9022,approve
sewing-machine-operators,zh-CN,903,4,e6e9b610963acf6470a3fc06a4b2244c2fe4df0fc5403f38e5166977d606b052,approve
sewing-machine-operators,en,903,4,b4cf72c014ce24e91059d0ab91106980849f4c68427ecba392627eb8e46594ff,approve
shampooers,zh-CN,904,4,02e72a8eed4cb4684e0373a83a5f25c5309b2a276d15a5eb6490beb301177db7,approve
shampooers,en,904,4,6fe526ef098e533c302f48a5d42d667390654711506f2967be5db642470afd51,approve
sheet-metal-workers,zh-CN,905,4,06bfa78762264d9447e1b8365b258a8e5eb3eb22f00152ba7c99fca7dd832fba,approve
sheet-metal-workers,en,905,4,62494d1e7830a02133e144aa6516866f61d29d6cff2e7623e3ab27663f1a5015,approve
ship-engineers,zh-CN,906,5,ba79064330281fd4882895acaa9a52d5a3aa778427c2c3f66164399532a164b3,approve
ship-engineers,en,906,5,30e04171b461f668f283bc51db1904b23181df27db7825979eb07fd40dfcdb53,approve
shipping-receiving-and-inventory-clerks,zh-CN,907,6,fd57b9a940f74316f7273b2a27224bd5ece49baf548eadc3556f9aadecf91995,approve
shipping-receiving-and-inventory-clerks,en,907,6,51be5e8b2437f4b83afec8266e4048eb8a04300f955a6dcdaee3315ca4f52e51,approve
shoe-and-leather-workers-and-repairers,zh-CN,908,4,0c2a8048c4d262b6b2f21301d2b1e6e7fbc3ab8a75afbe1891e2b74e2c9e280b,approve
shoe-and-leather-workers-and-repairers,en,908,4,6fc140f0a177434a767a9440022cc2a12b74fef0cba9be1fdb82810c185c8d54,approve
shoe-machine-operators-and-tenders,zh-CN,909,4,8d31bf4fcc6f034f7b48c4caf886e7b7bdbe6340fec1c8aaa916e367aa65283b,approve
shoe-machine-operators-and-tenders,en,909,4,3ccf7a3604c78074762dce6f8171380fa976d07b467c20adff6240d151db8cc2,approve
shuttle-drivers-and-chauffeurs,zh-CN,910,3,ca2d7f977785a7666249e5aa174b5c32434273aa500aec4d2c80c4298d67285e,approve
shuttle-drivers-and-chauffeurs,en,910,3,2be184012a31d48be1f08c08c544e9358a111124dc0b6713b2cf3afe48a4ef44,approve
signal-and-track-switch-repairers,zh-CN,911,5,8b01b873f493fa46996ea5017d33f1e263bab110bc9e2610b9d688ef08e5d152,approve
signal-and-track-switch-repairers,en,911,5,5066cb6c30585154f48346456705ffd6982c60f68d0c15b67283e9255a835b65,approve
skincare-specialists,zh-CN,912,4,bde7cb8ed84bb2e053391bbb8ea5dba1a9eb06ab760b024cd447732d6842449b,approve
skincare-specialists,en,912,4,c25aca0fafc8a3d9078ab7718ef56e5604551bef470ae4e52658245628a7ca65,approve
slaughterers-and-meat-packers,zh-CN,913,4,721e6d2febb4ff1d65015f80f0bfe339a62a0fa5b45780e2693846abd8543487,approve
slaughterers-and-meat-packers,en,913,4,fdd468b867c171936cd97df698742695113110dcfc24caac8f82f0792a6558a7,approve
small-engine-mechanics,zh-CN,914,5,97e5fd97ad2f3d78f594bb17833fbd6b71a916ebfed9140fd564bb6ffb5b9328,approve
small-engine-mechanics,en,914,5,bb3a869afd4a9e3544bb6a5146a603f93a8bc93a358a15194aec394211dbd108,approve
social-and-community-service-managers,zh-CN,915,5,5efbb525c4174eeaca550d5094542a12de20a9d934810a7cc178638f296d03d5,approve
social-and-community-service-managers,en,915,5,ff672ae90cbfb7f42c2dc5f166d8c58c1c61d9be1a3065315598aabbd4faf6cd,approve
social-and-human-service-assistants,zh-CN,916,5,ab8e1870718a6ece138785390d3e6d69c480135e39760321d84fbcbebecbbf09,approve
social-and-human-service-assistants,en,916,5,c8829bae54b7eef59bde50bc7fbe526335a10b34dd8ac132fc366549719a7a15,approve
social-science-research-assistants,zh-CN,917,7,c397da026054d0907889094ac2fbc3c59436ca605d70a7228fe09800b7a61e2c,approve
social-science-research-assistants,en,917,7,34b24d0ab3831009e07924a1f96bb779a057d6a88650bbfdd0d26fa6e4b3a530,approve
social-work-teachers-postsecondary,zh-CN,918,7,eb3811e4d89f52a9baacda1bc8ad7511a84463387be2b5fd219f3caac2f42b87,approve
social-work-teachers-postsecondary,en,918,7,8c35b93b7913a8a4a69d36960b0afc762277ada87b3975d7edf9f02a367f4afe,approve
social-workers,zh-CN,919,5,922dc5b02874ee278075000536f0a7d3bf878dd941678fd29e84d557a316bcc0,approve
social-workers,en,919,5,d66f3e88c0c1f65b6bc13ed9a0abf8e6e5bd34693733483f1092488a7b3ccedd,approve
sociologists,zh-CN,920,7,bfe81826951e3cf4bca3d25037106acd70c79e50aa4f4a03b300af3f516a17ab,approve
sociologists,en,920,7,801c161896fa0f0a3e0df12a8a60419e218dbe609c922a0ab1a06a15d9ef0dfe,approve
sociology-teachers-postsecondary,zh-CN,921,7,439a820f344ea08d1799c046874a315be8a2d8b463165f02db078ff95cf787f2,approve
sociology-teachers-postsecondary,en,921,7,ff11d0355760a275b68ef0794e08d46776b858906a9937fc370fa2d10675e9d5,approve
soil-and-plant-scientists,zh-CN,922,6,741b648a1766ae3b0dd97cd619b5d6e44e2045a8ec711eba44dbf26d0dc5a5ea,approve
soil-and-plant-scientists,en,922,6,c06b34be4defd6a77f1b87be1cebdb0d450c9592da835a2f2b22a3861647bda7,approve
solar-energy-installation-managers,zh-CN,923,6,3774b178fe80fbdea4368f941c05e40163781fd0a83b6f5dda9d4e1593a18073,approve
solar-energy-installation-managers,en,923,6,96dfb86a3815e65053c9df9509e977aaebb84b8a22967f1fdd89f178cbf442f5,approve
solar-energy-systems-engineers,zh-CN,924,6,48132ebe3079e8fcc3dbc4a052402fdabcb259731f7418a1235c02e074a9d7db,approve
solar-energy-systems-engineers,en,924,6,55ed55f3853ce310e4a8bcbb0395949ae29eaee9b2e21fc7c32874fa20f5e883,approve
solar-photovoltaic-installers,zh-CN,925,6,7f89209d3562ca234fa53eb2f396758275a71a4a4631c0818d2cdf7b5a85d961,approve
solar-photovoltaic-installers,en,925,6,685165053360f53a925cc5a7f3bfb509c9afc475115c01a014c82e4bda7b8df1,approve
solar-sales-representatives-and-assessors,zh-CN,926,6,e60edecc8aa9a27df1795e15d8cdbcfe3df3467d85a239057f1948f55e038381,approve
solar-sales-representatives-and-assessors,en,926,6,03bb5c8861ec4e7cbb511c518584d57be97a45c8c0c6d8ff7267a5b25332808f,approve
solar-thermal-installers-and-technicians,zh-CN,927,6,34c946d0bf6f5072aaaf4e7dc3948529fac4f48d49c358297caba7039e27305f,approve
solar-thermal-installers-and-technicians,en,927,6,b72ec3e6683f336fff0d7e525059ab16aaaf698fed8d0b2ac1acabda54dd2258,approve
sound-engineering-technicians,zh-CN,928,7,d51160ab69ca2544f1d9a731a30ebc5ba90d6e4c1c0270fd2999c42fa83d538d,approve
sound-engineering-technicians,en,928,7,b8e9fb4423632a20b1310fc9256ffa38e89d8eb3eed5777c9c9c57081d02014b,approve
spa-managers,zh-CN,929,4,965bf47d815178553d39502dad9f55a1b5c95d99ab12c1d3373045da516362e7,approve
spa-managers,en,929,4,9e1cd23aae0dfd76bdc6f574e4767ee758aee15675a841e00e95ca44dd0d5989,approve
special-education-teachers,zh-CN,930,5,debfdd4d5ceee9bc27f009f2c78092ea21521e173ad82ed221471f7e2d4dc341,approve
special-education-teachers,en,930,5,a206304deaec3fc9c6b692931a1dfb82ca8e0526a87feb6b4a65aaedf9fa248d,approve
special-education-teachers-elementary-school,zh-CN,931,5,7bbd4ab66c6b64380f9838d0d847f1a43dd4b3f13d45f450a9dd39944656c31e,approve
special-education-teachers-elementary-school,en,931,5,a99bfb7df6a5afbaadb7abbb6a4c2df991cd74ba402bc992c1791e8ee1c37c8d,approve
special-education-teachers-kindergarten,zh-CN,932,5,d6492c71208403a8ded960d4c0d8f3c3e2630ca5a9ed37661be2971d8f4738b2,approve
special-education-teachers-kindergarten,en,932,5,ad9c8ac8acd07e3c450f384b66c7626c10179f545fcbf5906818938154995bc5,approve
special-education-teachers-middle-school,zh-CN,933,5,deb219e314be934547fd0c41eb0df3419fd6041cb03895dc64f4eccc9858999d,approve
special-education-teachers-middle-school,en,933,5,de86cba003d66d09d3eb5978827ad4683550a3b9678c9e0b230bc3792dc4867d,approve
special-education-teachers-preschool,zh-CN,934,5,7921f12ec53bb1dacbb496f9bedaa9814729a29185cc8e5e2c2c76afca33f022,approve
special-education-teachers-preschool,en,934,5,52a23bae7a707993618e62b6f0243c2518623ff7a2df74ef61aafead916b86f5,approve
special-education-teachers-secondary-school,zh-CN,935,5,9c97feb7153d44af3b9159743191bba41f9f6f113950eaaac3bb037ca72db9c6,approve
special-education-teachers-secondary-school,en,935,5,7a8490554522f30f6298304f8da5be57a089209f65f222f1eee1973341129dc7,approve
multimedia-artists-and-animators,zh-CN,936,7,724606aad55fcdbea8eea245729ae9fa246dccd21b8d9c9218cd7bff49396fb5,approve
multimedia-artists-and-animators,en,936,7,ffaaf12ac617417cfc74f2a70b9fc48c9e378de5b5362d7b428c60307f9abad0,approve
special-forces,zh-CN,937,3,c5774e7427602ec83423d5eca11573c9d321df918b13ab9af6e342ac92ccc4ff,approve
special-forces,en,937,3,8df432a0b890bbfd0c896d7fc3b21e31537ca8ff677c91981fa1b5f6d1f8cae0,approve
special-forces-officers,zh-CN,938,3,397aa7112311aaa6ef5dbdd700d972dd5b33f86cbd3f38ec07d3f68507f736dc,approve
special-forces-officers,en,938,3,7dbad809b113829f742e6f0768d5eddad0e029810620d9f9c53b10dfba3a5ac6,approve
