import_run_id,market,authority_source,authority_code,proposed_slug,source_title_zh,source_title_en,suggested_title_zh,suggested_title_en,translation_status,review_decision,approved_title_zh,approved_title_en,reviewer_notes,source_url,definition
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2021.00,animal-breeders,,"Animal Breeders",,"Animal Breeders",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Select and breed animals according to their genealogy, characteristics, and offspring. May require knowledge of artificial insemination techniques and equipment use. May involve keeping records on heats, birth intervals, or pedigree."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2041.00,graders-and-sorters-agricultural-products,,"Graders and Sorters, Agricultural Products",农业,"Graders and Sorters, Agricultural Products",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Grade, sort, or classify unprocessed food and other agricultural products by size, weight, color, or condition."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2091.00,agricultural-equipment-operators,,"Agricultural Equipment Operators",农业操作员,"Agricultural Equipment Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Drive and control equipment to support agricultural activities such as tilling soil; planting, cultivating, and harvesting crops; feeding and herding livestock; or removing animal waste. May perform tasks such as crop baling or hay bucking. May operate stationary equipment to perform post-harvest tasks such as husking, shelling, threshing, and ginning."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2092.00,farmworkers-and-laborers-crop-nursery-and-greenhouse,,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",工人,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Manually plant, cultivate, and harvest vegetables, fruits, nuts, horticultural specialties, and field crops. Use hand tools, such as shovels, trowels, hoes, tampers, pruning hooks, shears, and knives. Duties may include tilling soil and applying fertilizers; transplanting, weeding, thinning, or pruning crops; applying pesticides; or cleaning, grading, sorting, packing, and loading harvested products. May construct trellises, repair fences and farm buildings, or participate in irrigation activities."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2093.00,farmworkers-farm-ranch-and-aquacultural-animals,,"Farmworkers, Farm, Ranch, and Aquacultural Animals",工人,"Farmworkers, Farm, Ranch, and Aquacultural Animals",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Attend to live farm, ranch, open range or aquacultural animals that may include cattle, sheep, swine, goats, horses and other equines, poultry, rabbits, finfish, shellfish, and bees. Attend to animals produced for animal products, such as meat, fur, skins, feathers, eggs, milk, and honey. Duties may include feeding, watering, herding, grazing, milking, castrating, branding, de-beaking, weighing, catching, and loading animals. May maintain records on animals; examine animals to detect diseases and injuries; assist in birth deliveries; and administer medications, vaccinations, or insecticides as appropriate. May clean and maintain animal housing areas. Includes workers who shear wool from sheep and collect eggs in hatcheries."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-2099.00,agricultural-workers-all-other,,"Agricultural Workers, All Other",农业工人,"Agricultural Workers, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All agricultural workers not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-4021.00,fallers,,Fallers,,Fallers,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Use axes or chainsaws to fell trees using knowledge of tree characteristics and cutting techniques to control direction of fall and minimize tree damage."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-4022.00,logging-equipment-operators,,"Logging Equipment Operators",操作员,"Logging Equipment Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Drive logging tractor or wheeled vehicle equipped with one or more accessories, such as bulldozer blade, frontal shear, grapple, logging arch, cable winches, hoisting rack, or crane boom, to fell tree; to skid, load, unload, or stack logs; or to pull stumps or clear brush. Includes operating stand-alone logging machines, such as log chippers."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-4023.00,log-graders-and-scalers,,"Log Graders and Scalers",,"Log Graders and Scalers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Grade logs or estimate the marketable content or value of logs or pulpwood in sorting yards, millpond, log deck, or similar locations. Inspect logs for defects or measure logs to determine volume."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,45-4029.00,logging-workers-all-other,,"Logging Workers, All Other",工人,"Logging Workers, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All logging workers not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-1011.00,first-line-supervisors-of-construction-trades-and-extraction-workers,,"First-Line Supervisors of Construction Trades and Extraction Workers",建筑施工主管采掘工人,"First-Line Supervisors of Construction Trades and Extraction Workers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Directly supervise and coordinate activities of construction or extraction workers."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-1011.03,solar-energy-installation-managers,,"Solar Energy Installation Managers",安装经理,"Solar Energy Installation Managers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Direct work crews installing residential or commercial solar photovoltaic or thermal systems."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2021.00,brickmasons-and-blockmasons,,"Brickmasons and Blockmasons",,"Brickmasons and Blockmasons",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Lay and bind building materials, such as brick, structural tile, concrete block, cinder block, glass block, and terra-cotta block, with mortar and other substances, to construct or repair walls, partitions, arches, sewers, and other structures."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2022.00,stonemasons,,Stonemasons,,Stonemasons,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Build stone structures, such as piers, walls, and abutments. Lay walks, curbstones, or special types of masonry for vats, tanks, and floors."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2041.00,carpet-installers,,"Carpet Installers",,"Carpet Installers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Lay and install carpet from rolls or blocks on floors. Install padding and trim flooring materials."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2042.00,floor-layers-except-carpet-wood-and-hard-tiles,,"Floor Layers, Except Carpet, Wood, and Hard Tiles",,"Floor Layers, Except Carpet, Wood, and Hard Tiles",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2043.00,floor-sanders-and-finishers,,"Floor Sanders and Finishers",,"Floor Sanders and Finishers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Scrape and sand wooden floors to smooth surfaces using floor scraper and floor sanding machine, and apply coats of finish."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2044.00,tile-and-stone-setters,,"Tile and Stone Setters",,"Tile and Stone Setters",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply hard tile, stone, and comparable materials to walls, floors, ceilings, countertops, and roof decks."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2051.00,cement-masons-and-concrete-finishers,,"Cement Masons and Concrete Finishers",,"Cement Masons and Concrete Finishers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Smooth and finish surfaces of poured concrete, such as floors, walks, sidewalks, roads, or curbs using a variety of hand and power tools. Align forms for sidewalks, curbs, or gutters; patch voids; and use saws to cut expansion joints."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2053.00,terrazzo-workers-and-finishers,,"Terrazzo Workers and Finishers",工人,"Terrazzo Workers and Finishers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply a mixture of cement, sand, pigment, or marble chips to floors, stairways, and cabinet fixtures to fashion durable and decorative surfaces."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2061.00,construction-laborers,,"Construction Laborers",建筑施工,"Construction Laborers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2071.00,paving-surfacing-and-tamping-equipment-operators,,"Paving, Surfacing, and Tamping Equipment Operators",操作员,"Paving, Surfacing, and Tamping Equipment Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways or for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2072.00,pile-driver-operators,,"Pile Driver Operators",操作员,"Pile Driver Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures such as buildings, bridges, and piers."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2073.00,operating-engineers-and-other-construction-equipment-operators,,"Operating Engineers and Other Construction Equipment Operators",建筑施工工程师操作员,"Operating Engineers and Other Construction Equipment Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2081.00,drywall-and-ceiling-tile-installers,,"Drywall and Ceiling Tile Installers",,"Drywall and Ceiling Tile Installers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply plasterboard or other wallboard to ceilings or interior walls of buildings. Apply or mount acoustical tiles or blocks, strips, or sheets of shock-absorbing materials to ceilings and walls of buildings to reduce or reflect sound. Materials may be of decorative quality. Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings, or partitions of buildings to provide support base for plaster, fireproofing, or acoustical material."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2082.00,tapers,,Tapers,,Tapers,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Seal joints between plasterboard or other wallboard to prepare wall surface for painting or papering."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2131.00,insulation-workers-floor-ceiling-and-wall,,"Insulation Workers, Floor, Ceiling, and Wall",工人,"Insulation Workers, Floor, Ceiling, and Wall",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Line and cover structures with insulating materials. May work with batt, roll, or blown insulation materials."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2132.00,insulation-workers-mechanical,,"Insulation Workers, Mechanical",工人,"Insulation Workers, Mechanical",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply insulating materials to pipes or ductwork, or other mechanical systems in order to help control and maintain temperature."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2142.00,paperhangers,,Paperhangers,,Paperhangers,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Cover interior walls or ceilings of rooms with decorative wallpaper or fabric, or attach advertising posters on surfaces such as walls and billboards. May remove old materials or prepare surfaces to be papered."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2151.00,pipelayers,,Pipelayers,,Pipelayers,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Lay pipe for storm or sanitation sewers, drains, and water mains. Perform any combination of the following tasks: grade trenches or culverts, position pipe, or seal joints."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2152.04,solar-thermal-installers-and-technicians,,"Solar Thermal Installers and Technicians",技术员,"Solar Thermal Installers and Technicians",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Install or repair solar energy systems designed to collect, store, and circulate solar-heated water for residential, commercial or industrial use."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2161.00,plasterers-and-stucco-masons,,"Plasterers and Stucco Masons",,"Plasterers and Stucco Masons",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2171.00,reinforcing-iron-and-rebar-workers,,"Reinforcing Iron and Rebar Workers",工人,"Reinforcing Iron and Rebar Workers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Position and secure steel bars or mesh in concrete forms in order to reinforce concrete. Use a variety of fasteners, rod-bending machines, blowtorches, and hand tools. Includes rod busters."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-2221.00,structural-iron-and-steel-workers,,"Structural Iron and Steel Workers",工人,"Structural Iron and Steel Workers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Raise, place, and unite iron or steel girders, columns, and other structural members to form completed structures or structural frameworks. May erect metal storage tanks and assemble prefabricated metal buildings."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3011.00,helpers-brickmasons-blockmasons-stonemasons-and-tile-and-marble-setters,,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help brickmasons, blockmasons, stonemasons, or tile and marble setters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3012.00,helpers-carpenters,,Helpers--Carpenters,,Helpers--Carpenters,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help carpenters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3013.00,helpers-electricians,,Helpers--Electricians,,Helpers--Electricians,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help electricians by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3014.00,helpers-painters-paperhangers-plasterers-and-stucco-masons,,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help painters, paperhangers, plasterers, or stucco masons by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3015.00,helpers-pipelayers-plumbers-pipefitters-and-steamfitters,,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help plumbers, pipefitters, steamfitters, or pipelayers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3016.00,helpers-roofers,,Helpers--Roofers,,Helpers--Roofers,needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help roofers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-3019.00,helpers-construction-trades-all-other,,"Helpers, Construction Trades, All Other",建筑施工,"Helpers, Construction Trades, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All construction trades helpers not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4011.01,energy-auditors,,"Energy Auditors",,"Energy Auditors",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Conduct energy audits of buildings, building systems, or process systems. May also conduct investment grade audits of buildings or systems."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4031.00,fence-erectors,,"Fence Erectors",,"Fence Erectors",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Erect and repair fences and fence gates, using hand and power tools."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4051.00,highway-maintenance-workers,,"Highway Maintenance Workers",维护工人,"Highway Maintenance Workers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Maintain highways, municipal and rural roads, airport runways, and rights-of-way. Duties include patching broken or eroded pavement and repairing guard rails, highway markers, and snow fences. May also mow or clear brush from along road, or plow snow from roadway."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4061.00,rail-track-laying-and-maintenance-equipment-operators,,"Rail-Track Laying and Maintenance Equipment Operators",维护操作员,"Rail-Track Laying and Maintenance Equipment Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Lay, repair, and maintain track for standard or narrow-gauge railroad equipment used in regular railroad service or in plant yards, quarries, sand and gravel pits, and mines. Includes ballast cleaning machine operators and railroad bed tamping machine operators."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4071.00,septic-tank-servicers-and-sewer-pipe-cleaners,,"Septic Tank Servicers and Sewer Pipe Cleaners",,"Septic Tank Servicers and Sewer Pipe Cleaners",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Clean and repair septic tanks, sewer lines, or drains. May patch walls and partitions of tank, replace damaged drain tile, or repair breaks in underground piping."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4091.00,segmental-pavers,,"Segmental Pavers",,"Segmental Pavers",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Lay out, cut, and place segmental paving units. Includes installers of bedding and restraining materials for the paving units."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4099.00,construction-and-related-workers-all-other,,"Construction and Related Workers, All Other",建筑施工工人,"Construction and Related Workers, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All construction and related workers not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-4099.03,weatherization-installers-and-technicians,,"Weatherization Installers and Technicians",技术员,"Weatherization Installers and Technicians",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Perform a variety of activities to weatherize homes and make them more energy efficient. Duties include repairing windows, insulating ducts, and performing heating, ventilating, and air-conditioning (HVAC) work. May perform energy audits and advise clients on energy conservation measures."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5011.00,derrick-operators-oil-and-gas,,"Derrick Operators, Oil and Gas",操作员,"Derrick Operators, Oil and Gas",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Rig derrick equipment and operate pumps to circulate mud or fluid through drill hole."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5012.00,rotary-drill-operators-oil-and-gas,,"Rotary Drill Operators, Oil and Gas",操作员,"Rotary Drill Operators, Oil and Gas",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Set up or operate a variety of drills to remove underground oil and gas, or remove core samples for testing during oil and gas exploration."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5013.00,service-unit-operators-oil-and-gas,,"Service Unit Operators, Oil and Gas",操作员,"Service Unit Operators, Oil and Gas",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate equipment to increase oil flow from producing wells or to remove stuck pipe, casing, tools, or other obstructions from drilling wells. Includes fishing-tool technicians."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5022.00,excavating-and-loading-machine-and-dragline-operators-surface-mining,,"Excavating and Loading Machine and Dragline Operators, Surface Mining",操作员,"Excavating and Loading Machine and Dragline Operators, Surface Mining",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate or tend machinery at surface mining site, equipped with scoops, shovels, or buckets to excavate and load loose materials."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5023.00,earth-drillers-except-oil-and-gas,,"Earth Drillers, Except Oil and Gas",,"Earth Drillers, Except Oil and Gas",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate a variety of drills such as rotary, churn, and pneumatic to tap subsurface water and salt deposits, to remove core samples during mineral exploration or soil testing, and to facilitate the use of explosives in mining or construction. Includes horizontal and earth boring machine operators."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5032.00,explosives-workers-ordnance-handling-experts-and-blasters,,"Explosives Workers, Ordnance Handling Experts, and Blasters",工人,"Explosives Workers, Ordnance Handling Experts, and Blasters",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Place and detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials. May perform specialized handling, storage, and accounting procedures."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5041.00,continuous-mining-machine-operators,,"Continuous Mining Machine Operators",操作员,"Continuous Mining Machine Operators",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate self-propelled mining machines that rip coal, metal and nonmetal ores, rock, stone, or sand from the mine face and load it onto conveyors, shuttle cars, or trucks in a continuous operation."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5043.00,roof-bolters-mining,,"Roof Bolters, Mining",,"Roof Bolters, Mining",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate machinery to install roof support bolts in underground mine."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5044.00,loading-and-moving-machine-operators-underground-mining,,"Loading and Moving Machine Operators, Underground Mining",操作员,"Loading and Moving Machine Operators, Underground Mining",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Operate underground loading or moving machine to load or move coal, ore, or rock using shuttle or mine car or conveyors. Equipment may include power shovels, hoisting engines equipped with cable-drawn scraper or scoop, or machines equipped with gathering arms and conveyor."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5049.00,underground-mining-machine-operators-all-other,,"Underground Mining Machine Operators, All Other",操作员,"Underground Mining Machine Operators, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All underground mining machine operators not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5051.00,rock-splitters-quarry,,"Rock Splitters, Quarry",,"Rock Splitters, Quarry",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Separate blocks of rough dimension stone from quarry mass using jackhammers, wedges, or chop saws."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5071.00,roustabouts-oil-and-gas,,"Roustabouts, Oil and Gas",,"Roustabouts, Oil and Gas",needs_translation,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Assemble or repair oil field equipment using hand and power tools. Perform other tasks as needed."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5081.00,helpers-extraction-workers,,"Helpers--Extraction Workers",采掘工人,"Helpers--Extraction Workers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Help extraction craft workers, such as earth drillers, blasters and explosives workers, derrick operators, and mining machine operators, by performing duties requiring less skill. Duties include supplying equipment or cleaning work area."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,47-5099.00,extraction-workers-all-other,,"Extraction Workers, All Other",采掘工人,"Extraction Workers, All Other",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"All extraction workers not listed separately."
019da6c0-b090-701d-b29b-c1ab6899dd5d,US,onet_soc_2019,49-1011.00,first-line-supervisors-of-mechanics-installers-and-repairers,,"First-Line Supervisors of Mechanics, Installers, and Repairers",主管修理,"First-Line Supervisors of Mechanics, Installers, and Repairers",machine_assisted_rule_review,,,,,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,"Directly supervise and coordinate the activities of mechanics, installers, and repairers. May also advise customers on recommended services. Excludes team or work leaders."
