market,source_sheet,authority_source,authority_code,source_title_zh,suggested_title_en,translation_status,action,matched_current_slug,matched_current_title_zh,matched_current_title_en,match_score,major_code,major_name_zh,release_year,release_status,marker,marker_meaning,definition,source_url,review_notes,source_title_en,suggested_title_zh
CN,China_2026_Directory,china_occupation_directory_2026,6-25-04-07,电子设备装接工,Electronic 设 备 装 接 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电子设备装接工
CN,China_2026_Directory,china_occupation_directory_2026,6-25-04-08,电子设备调试工,Electronic 设 备 调 试 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电子设备调试工
CN,China_2026_Directory,china_occupation_directory_2026,6-25-04-09,物联网安装调试员,物 联 网 安 装 调 试 worker,machine_assisted_rule_review,create,,,,0.353,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,物联网安装调试员
CN,China_2026_Directory,china_occupation_directory_2026,6-26-01-01,仪器仪表制造工,仪 器 仪 表 制 造 工,machine_assisted_rule_review,create,,,,0.429,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,仪器仪表制造工
CN,China_2026_Directory,china_occupation_directory_2026,6-26-01-02,钟表及计时仪器制造工,钟 表 及 计 时 仪 器 制 造 工,machine_assisted_rule_review,create,,,,0.353,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,钟表及计时仪器制造工
CN,China_2026_Directory,china_occupation_directory_2026,6-27-01-00,再生物资加工处理工,再 生 物 资 加 工 处 理 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,再生物资加工处理工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-01,锅炉运行值班员,锅 炉 运 行 值 班 worker,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,锅炉运行值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-02,燃料值班员,燃 料 值 班 worker,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,燃料值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-03,汽轮机运行值班员,汽 轮 机 运 行 值 班 worker,machine_assisted_rule_review,create,,,,0.375,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,汽轮机运行值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-04,燃气轮机值班员,燃 气 轮 机 值 班 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,燃气轮机值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-05,发电集控值班员,发 电 集 控 值 班 worker,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,发电集控值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-06,电气值班员,Electrical 值 班 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电气值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-07,火电厂氢冷值班员,火 电 厂 氢 冷 值 班 worker,machine_assisted_rule_review,create,,,,0.308,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,火电厂氢冷值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-08,余热余压利用系统操作工,余 热 余 压 利 用 系 统 操 作 工,machine_assisted_rule_review,create,,,,0.348,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,余热余压利用系统操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-09,水力发电运行值班员,水 力 发 电 运 行 值 班 worker,machine_assisted_rule_review,create,,,,0.353,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水力发电运行值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-10,光伏发电运维值班员,光 伏 发 电 运 维 值 班 worker,machine_assisted_rule_review,create,,,,0.316,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,光伏发电运维值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-11,锅炉操作工,锅 炉 操 作 工,machine_assisted_rule_review,create,,,,0.462,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,锅炉操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-12,风力发电运维值班员,风 力 发 电 运 维 值 班 worker,machine_assisted_rule_review,create,,,,0.353,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,风力发电运维值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-13,供热管网系统运行工,供 热 管 网 系 统 运 行 工,machine_assisted_rule_review,create,,,,0.300,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,供热管网系统运行工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-14,变配电运行值班员,变 配 电 运 行 值 班 worker,machine_assisted_rule_review,create,,,,0.333,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,变配电运行值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-01-15,继电保护员,继 电 保 护 worker,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,继电保护员
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-01,燃气储运工,燃 气 储 运 工,machine_assisted_rule_review,create,,,,0.308,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,燃气储运工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-02,气体深冷分离工,气 体 深 冷 分 离 工,machine_assisted_rule_review,create,,,,0.267,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,气体深冷分离工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-03,工业气体生产工,工 业 气 体 生 产 工,machine_assisted_rule_review,create,,,,0.615,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业气体生产工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-04,工业气体液化工,工 业 气 体 液 chemical engineering,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业气体液化工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-05,工业废气治理工,工 业 废 气 治 理 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业废气治理工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-06,压缩机操作工,压 缩 机 操 作 工,machine_assisted_rule_review,create,,,,0.462,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,压缩机操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-02-07,风机操作工,风 机 操 作 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,风机操作工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-03-01,水生产处理工,水 生 产 处 理 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水生产处理工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-03-02,水供应输排工,水 供 应 输 排 工,machine_assisted_rule_review,create,,,,0.286,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水供应输排工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-03-03,工业废水处理工,工 业 废 水 处 理 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,工业废水处理工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-03-04,司泵工,司 泵 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,司泵工
CN,China_2026_Directory,china_occupation_directory_2026,6-28-03-05,管廊运维员,管 廊 运 维 worker,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,L,绿色职业,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,管廊运维员
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-01,砌筑工,Masonry workers,from_existing_match,skip,brickmasons-blockmasons-and-stonemasons,砌筑工,Masonry workers,1.000,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,,,砌筑工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-02,石工,石 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,石工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-03,混凝土工,混 凝 土 工,machine_assisted_rule_review,create,,,,0.444,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,混凝土工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-04,钢筋工,钢 筋 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,钢筋工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-05,架子工,架 子 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,架子工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-06,装配式建筑施工员,装 配 式 construction 施 工 worker,machine_assisted_rule_review,create,,,,0.625,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,装配式建筑施工员
CN,China_2026_Directory,china_occupation_directory_2026,6-29-01-07,乡村建设工匠,乡 村 建 设 工 匠,machine_assisted_rule_review,create,,,,0.308,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,乡村建设工匠
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-01,铁路自轮运转设备工,Railway 自 轮 运 转 设 备 工,machine_assisted_rule_review,create,,,,0.273,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路自轮运转设备工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-02,铁路线桥工,Railway 线 桥 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路线桥工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-03,筑路工,筑 路 工,machine_assisted_rule_review,create,,,,0.667,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,筑路工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-04,公路养护工,公 路 养 护 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,公路养护工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-05,桥隧工,桥 隧 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,桥隧工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-06,凿岩工,凿 岩 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,凿岩工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-07,爆破工,爆 破 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,爆破工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-08,防水工,防 水 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,防水工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-09,水运工程施工工,水 运 工 程 施 工 工,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水运工程施工工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-10,水工建构筑物维护检修工,水 工 建 构 筑 物 维 护 检 修 工,machine_assisted_rule_review,create,,,,0.526,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,水工建构筑物维护检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-11,电力电缆安装运维工,电 力 电 缆 安 装 运 维 工,machine_assisted_rule_review,create,,,,0.526,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电力电缆安装运维工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-12,送配电线路工,送 配 电 线 路 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,送配电线路工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-13,牵引电力线路安装维护工,牵 引 电 力 线 路 安 装 维 护 工,machine_assisted_rule_review,create,,,,0.667,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,牵引电力线路安装维护工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-14,舟桥工,舟 桥 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,舟桥工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-15,管道工,管 道 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,管道工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-16,铁路综合维修工,Railway 综 合 维 修 工,machine_assisted_rule_review,create,,,,0.615,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路综合维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-02-17,城市轨道交通检修工,城 市 轨 道 交 通 检 修 工,machine_assisted_rule_review,create,,,,0.250,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,城市轨道交通检修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-01,机械设备安装工,Mechanical 设 备 安 装 工,machine_assisted_rule_review,create,,,,0.538,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机械设备安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-02,电气设备安装工,Electrical 设 备 安 装 工,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电气设备安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-03,电梯安装维修工,电 梯 安 装 维 修 工,machine_assisted_rule_review,create,,,,0.600,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电梯安装维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-04,管工,管 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,管工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-05,制冷空调系统安装维修工,制 冷 空 调 系 统 安 装 维 修 工,machine_assisted_rule_review,create,,,,0.421,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,制冷空调系统安装维修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-06,锅炉设备安装工,锅 炉 设 备 安 装 工,machine_assisted_rule_review,create,,,,0.667,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,锅炉设备安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-07,发电设备安装工,发 电 设 备 安 装 工,machine_assisted_rule_review,create,,,,0.500,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,发电设备安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-08,电力电气设备安装工,电 力 electrical 设 备 安 装 工,machine_assisted_rule_review,create,,,,0.545,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,电力电气设备安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-09,轨道交通通信工,轨 道 交 通 通 信 工,machine_assisted_rule_review,create,,,,0.286,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,轨道交通通信工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-03-10,轨道交通信号工,轨 道 交 通 信 号 工,machine_assisted_rule_review,create,,,,0.286,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,轨道交通信号工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-04-01,装饰装修工,装 饰 装 修 工,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,装饰装修工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-04-02,建筑门窗幕墙安装工,Construction 门 窗 幕 墙 安 装 工,machine_assisted_rule_review,create,,,,0.471,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,建筑门窗幕墙安装工
CN,China_2026_Directory,china_occupation_directory_2026,6-29-04-03,照明工程施工员,照 明 工 程 施 工 worker,machine_assisted_rule_review,create,,,,0.429,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,照明工程施工员
CN,China_2026_Directory,china_occupation_directory_2026,6-29-05-00,古建筑工,古 construction 工,machine_assisted_rule_review,create,,,,0.571,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,古建筑工
CN,China_2026_Directory,china_occupation_directory_2026,6-30-01-00,专用车辆驾驶员,专 用 车 辆 驾 驶 worker,machine_assisted_rule_review,create,,,,0.400,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,专用车辆驾驶员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-01,铁路车站行车作业员,Railway 车 站 行 车 作 业 worker,machine_assisted_rule_review,create,,,,0.533,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路车站行车作业员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-02,铁路车站调车作业员,Railway 车 站 调 车 作 业 worker,machine_assisted_rule_review,create,,,,0.533,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路车站调车作业员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-03,机车调度值班员,机 车 调 度 值 班 worker,machine_assisted_rule_review,create,,,,0.375,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机车调度值班员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-04,机车整备员,机 车 整 备 worker,machine_assisted_rule_review,create,,,,0.364,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,机车整备员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-05,救援机械操作员,救 援 mechanical 操 作 worker,machine_assisted_rule_review,create,,,,0.714,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,救援机械操作员
CN,China_2026_Directory,china_occupation_directory_2026,6-30-02-06,铁路试验检测设备维修工,Railway 试 验 检 测 设 备 维 修 工,machine_assisted_rule_review,create,,,,0.421,6,生产制造及有关人员,2022,2022_official_base,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,Do not publish final English title without CMS/editorial review.,,铁路试验检测设备维修工
