market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",操作员,machine_assisted_rule_review,create,,,,0.537,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9120,Painting Workers,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Set up, operate, or tend spraying or rolling machines to coat or paint any of a wide variety of products, including glassware, cloth, ceramics, metal, plastic, paper, or wood, with lacquer, silver, copper, rubber, varnish, glaze, enamel, oil, or rust-proofing materials. Includes painters of transportation vehicles such as painters in auto body repair facilities.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
US,US_English_Directory,onet_soc_2019,51-9141.00,Semiconductor Processing Technicians,半导体加工技术员,from_existing_match,skip,semiconductor-processing-technicians,Semiconductor processing technicians,半导体加工技术员,1.000,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9140,Semiconductor Processing Technicians,51-9141,Semiconductor Processing Technicians,"Perform any or all of the following functions in the manufacture of electronic semiconductors: load semiconductor material into furnace; saw formed ingots into segments; load individual segment into crystal growing chamber and monitor controls; locate crystal axis in ingot using x-ray equipment and saw ingots into wafers; and clean, polish, and load wafers into series of special purpose furnaces, chemical baths, and equipment used to form circuitry and change conductive properties.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Semiconductor Processing Technicians
US,US_English_Directory,onet_soc_2019,51-9151.00,Photographic Process Workers and Processing Machine Operators,操作员工人,machine_assisted_rule_review,create,,,,0.553,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9150,Photographic Process Workers and Processing Machine Operators,51-9151,Photographic Process Workers and Processing Machine Operators,Perform work involved in developing and processing photographic images from film or digital media. May perform precision tasks such as editing photographic negatives and prints.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Photographic Process Workers and Processing Machine Operators
US,US_English_Directory,onet_soc_2019,51-9161.00,Computer Numerically Controlled Tool Operators,操作员计算机,machine_assisted_rule_review,create,,,,0.532,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9160,Computer Numerically Controlled Tool Operators and Programmers,51-9161,Computer Numerically Controlled Tool Operators,"Operate computer-controlled tools, machines, or robots to machine or process parts, tools, or other work pieces made of metal, plastic, wood, stone, or other materials. May also set up and maintain equipment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Computer Numerically Controlled Tool Operators
US,US_English_Directory,onet_soc_2019,51-9162.00,Computer Numerically Controlled Tool Programmers,计算机,machine_assisted_rule_review,create,,,,0.588,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9160,Computer Numerically Controlled Tool Operators and Programmers,51-9162,Computer Numerically Controlled Tool Programmers,"Develop programs to control machining or processing of materials by automatic machine tools, equipment, or systems. May also set up, operate, or maintain equipment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Computer Numerically Controlled Tool Programmers
US,US_English_Directory,onet_soc_2019,51-9191.00,Adhesive Bonding Machine Operators and Tenders,操作员,machine_assisted_rule_review,create,,,,0.633,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9191,Adhesive Bonding Machine Operators and Tenders,"Operate or tend bonding machines that use adhesives to join items for further processing or to form a completed product. Processes include joining veneer sheets into plywood; gluing paper; or joining rubber and rubberized fabric parts, plastic, simulated leather, or other materials.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Adhesive Bonding Machine Operators and Tenders
US,US_English_Directory,onet_soc_2019,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",操作员,machine_assisted_rule_review,create,,,,0.532,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","Operate or tend machines to wash or clean products, such as barrels or kegs, glass items, tin plate, food, pulp, coal, plastic, or rubber, to remove impurities.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
US,US_English_Directory,onet_soc_2019,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,操作员,machine_assisted_rule_review,create,,,,0.588,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9193,Cooling and Freezing Equipment Operators and Tenders,"Operate or tend equipment such as cooling and freezing units, refrigerators, batch freezers, and freezing tunnels, to cool or freeze products, food, blood plasma, and chemicals.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Cooling and Freezing Equipment Operators and Tenders
US,US_English_Directory,onet_soc_2019,51-9194.00,Etchers and Engravers,,needs_translation,create,,,,0.681,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9194,Etchers and Engravers,"Engrave or etch metal, wood, rubber, or other materials. Includes such workers as etcher-circuit processors, pantograph engravers, and silk screen etchers.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Etchers and Engravers
US,US_English_Directory,onet_soc_2019,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",,needs_translation,create,,,,0.462,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic","Mold, shape, form, cast, or carve products such as food products, figurines, tile, pipes, and candles consisting of clay, glass, plaster, concrete, stone, or combinations of materials.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Molders, Shapers, and Casters, Except Metal and Plastic"
US,US_English_Directory,onet_soc_2019,51-9195.03,"Stone Cutters and Carvers, Manufacturing",,needs_translation,create,,,,0.507,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",Cut or carve stone according to diagrams and patterns.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Stone Cutters and Carvers, Manufacturing"
US,US_English_Directory,onet_soc_2019,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",,needs_translation,create,,,,0.551,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",Shape molten glass according to patterns.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Glass Blowers, Molders, Benders, and Finishers"
US,US_English_Directory,onet_soc_2019,51-9195.05,"Potters, Manufacturing",,needs_translation,create,,,,0.500,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic","Operate production machines such as pug mill, jigger machine, or potter's wheel to process clay in manufacture of ceramic, pottery and stoneware products.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Potters, Manufacturing"
US,US_English_Directory,onet_soc_2019,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",操作员,machine_assisted_rule_review,create,,,,0.561,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9196,"Paper Goods Machine Setters, Operators, and Tenders","Set up, operate, or tend paper goods machines that perform a variety of functions, such as converting, sawing, corrugating, banding, wrapping, boxing, stitching, forming, or sealing paper or paperboard sheets into products.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Paper Goods Machine Setters, Operators, and Tenders"
US,US_English_Directory,onet_soc_2019,51-9197.00,Tire Builders,,needs_translation,create,,,,0.600,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9197,Tire Builders,Operate machines to build tires.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Tire Builders
US,US_English_Directory,onet_soc_2019,51-9198.00,Helpers--Production Workers,生产工人,machine_assisted_rule_review,create,,,,0.636,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9198,Helpers--Production Workers,"Help production workers by performing duties requiring less skill. Duties include supplying or holding materials or tools, and cleaning work area and equipment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Helpers--Production Workers
US,US_English_Directory,onet_soc_2019,51-9199.00,"Production Workers, All Other",生产工人,machine_assisted_rule_review,create,,,,0.623,51-0000,Production Occupations,51-9000,Other Production Occupations,51-9190,Miscellaneous Production Workers,51-9199,"Production Workers, All Other",All production workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Production Workers, All Other"
US,US_English_Directory,onet_soc_2019,53-1041.00,Aircraft Cargo Handling Supervisors,主管,machine_assisted_rule_review,create,,,,0.606,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1041,Aircraft Cargo Handling Supervisors,"Supervise and coordinate the activities of ground crew in the loading, unloading, securing, and staging of aircraft cargo or baggage. May determine the quantity and orientation of cargo and compute aircraft center of gravity. May accompany aircraft as member of flight crew and monitor and handle cargo in flight, and assist and brief passengers on safety and emergency procedures. Includes loadmasters.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Aircraft Cargo Handling Supervisors
US,US_English_Directory,onet_soc_2019,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",主管,machine_assisted_rule_review,create,,,,0.600,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand","Directly supervise and coordinate the activities of helpers, laborers, or material movers, hand.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
US,US_English_Directory,onet_soc_2019,53-1042.01,Recycling Coordinators,,needs_translation,create,,,,0.625,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Supervise curbside and drop-off recycling programs for municipal governments or private firms.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Recycling Coordinators
US,US_English_Directory,onet_soc_2019,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,物料搬运主管操作员,machine_assisted_rule_review,create,,,,0.635,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1043,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Directly supervise and coordinate activities of material-moving machine and vehicle operators and helpers.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
US,US_English_Directory,onet_soc_2019,53-1044.00,First-Line Supervisors of Passenger Attendants,主管,machine_assisted_rule_review,create,,,,0.476,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1044,First-Line Supervisors of Passenger Attendants,Supervise and coordinate activities of passenger attendants.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,First-Line Supervisors of Passenger Attendants
US,US_English_Directory,onet_soc_2019,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",运输主管工人,machine_assisted_rule_review,create,,,,0.605,53-0000,Transportation and Material Moving Occupations,53-1000,Supervisors of Transportation and Material Moving Workers,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,53-1049,"First-Line Supervisors of Transportation Workers, All Other",All first-line supervisors of transportation workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"First-Line Supervisors of Transportation Workers, All Other"
US,US_English_Directory,onet_soc_2019,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",工程师,machine_assisted_rule_review,create,,,,0.563,53-0000,Transportation and Material Moving Occupations,53-2000,Air Transportation Workers,53-2010,Aircraft Pilots and Flight Engineers,53-2011,"Airline Pilots, Copilots, and Flight Engineers","Pilot and navigate the flight of fixed-wing aircraft, usually on scheduled air carrier routes, for the transport of passengers and cargo. Requires Federal Air Transport certificate and rating for specific aircraft type used. Includes regional, national, and international airline pilots and flight instructors of airline pilots.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Airline Pilots, Copilots, and Flight Engineers"
US,US_English_Directory,onet_soc_2019,53-2012.00,Commercial Pilots,,needs_translation,create,,,,0.739,53-0000,Transportation and Material Moving Occupations,53-2000,Air Transportation Workers,53-2010,Aircraft Pilots and Flight Engineers,53-2012,Commercial Pilots,"Pilot and navigate the flight of fixed-wing aircraft on nonscheduled air carrier routes, or helicopters. Requires Commercial Pilot certificate. Includes charter pilots with similar certification, and air ambulance and air tour pilots. Excludes regional, national, and international airline pilots.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Commercial Pilots
US,US_English_Directory,onet_soc_2019,53-2021.00,Air Traffic Controllers,空中交通管制员,from_existing_match,skip,air-traffic-controllers,Air traffic controllers,空中交通管制员,1.000,53-0000,Transportation and Material Moving Occupations,53-2000,Air Transportation Workers,53-2020,Air Traffic Controllers and Airfield Operations Specialists,53-2021,Air Traffic Controllers,"Control air traffic on and within vicinity of airport, and movement of air traffic between altitude sectors and control centers, according to established procedures and policies. Authorize, regulate, and control commercial airline flights according to government or company regulations to expedite and ensure flight safety.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Air Traffic Controllers
US,US_English_Directory,onet_soc_2019,53-2022.00,Airfield Operations Specialists,专家,machine_assisted_rule_review,create,,,,0.759,53-0000,Transportation and Material Moving Occupations,53-2000,Air Transportation Workers,53-2020,Air Traffic Controllers and Airfield Operations Specialists,53-2022,Airfield Operations Specialists,"Ensure the safe takeoff and landing of commercial and military aircraft. Duties include coordination between air-traffic control and maintenance personnel, dispatching, using airfield landing and navigational aids, implementing airfield safety procedures, monitoring and maintaining flight records, and applying knowledge of weather information.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Airfield Operations Specialists
US,US_English_Directory,onet_soc_2019,53-2031.00,Flight Attendants,空乘人员,from_existing_match,skip,flight-attendants,Flight attendants,空乘人员,1.000,53-0000,Transportation and Material Moving Occupations,53-2000,Air Transportation Workers,53-2030,Flight Attendants,53-2031,Flight Attendants,"Monitor safety of the aircraft cabin. Provide services to airline passengers, explain safety information, serve food and beverages, and respond to emergency incidents.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Flight Attendants
US,US_English_Directory,onet_soc_2019,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",技术员,machine_assisted_rule_review,create,,,,0.540,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Drive ambulance or assist ambulance driver in transporting sick, injured, or convalescent persons. Assist in lifting patients.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
US,US_English_Directory,onet_soc_2019,53-3031.00,Driver/Sales Workers,工人销售,machine_assisted_rule_review,create,,,,0.800,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3030,Driver/Sales Workers and Truck Drivers,53-3031,Driver/Sales Workers,"Drive truck or other vehicle over established routes or within an established territory and sell or deliver goods, such as food products, including restaurant take-out items, or pick up or deliver items such as commercial laundry. May also take orders, collect payment, or stock merchandise at point of delivery.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Driver/Sales Workers
US,US_English_Directory,onet_soc_2019,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,重型与半挂卡车司机,from_existing_match,skip,heavy-and-tractor-trailer-truck-drivers,Heavy and tractor-trailer truck drivers,重型与半挂卡车司机,1.000,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3030,Driver/Sales Workers and Truck Drivers,53-3032,Heavy and Tractor-Trailer Truck Drivers,"Drive a tractor-trailer combination or a truck with a capacity of at least 26,001 pounds Gross Vehicle Weight (GVW). May be required to unload truck. Requires commercial drivers' license. Includes tow truck drivers.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Heavy and Tractor-Trailer Truck Drivers
US,US_English_Directory,onet_soc_2019,53-3033.00,Light Truck Drivers,,needs_translation,create,,,,0.600,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3030,Driver/Sales Workers and Truck Drivers,53-3033,Light Truck Drivers,"Drive a light vehicle, such as a truck or van, with a capacity of less than 26,001 pounds Gross Vehicle Weight (GVW), primarily to pick up merchandise or packages from a distribution center and deliver. May load and unload vehicle.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Light Truck Drivers
US,US_English_Directory,onet_soc_2019,53-3051.00,"Bus Drivers, School",,needs_translation,create,,,,0.759,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3050,Passenger Vehicle Drivers,53-3051,"Bus Drivers, School",Drive a school bus to transport students. Ensure adherence to safety rules. May assist students in boarding or exiting.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Bus Drivers, School"
US,US_English_Directory,onet_soc_2019,53-3052.00,"Bus Drivers, Transit and Intercity",,needs_translation,create,,,,0.585,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3050,Passenger Vehicle Drivers,53-3052,"Bus Drivers, Transit and Intercity","Drive bus or motor coach, including regular route operations, charters, and private carriage. May assist passengers with baggage. May collect fares or tickets.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Bus Drivers, Transit and Intercity"
US,US_English_Directory,onet_soc_2019,53-3053.00,Shuttle Drivers and Chauffeurs,,needs_translation,create,,,,0.822,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3050,Passenger Vehicle Drivers,53-3053,Shuttle Drivers and Chauffeurs,Drive a motor vehicle to transport passengers on a planned or scheduled basis. May collect a fare. Includes nonemergency medical transporters and hearse drivers.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Shuttle Drivers and Chauffeurs
US,US_English_Directory,onet_soc_2019,53-3054.00,Taxi Drivers,,needs_translation,create,,,,0.696,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3050,Passenger Vehicle Drivers,53-3054,Taxi Drivers,"Drive a motor vehicle to transport passengers on an unplanned basis and charge a fare, usually based on a meter.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Taxi Drivers
US,US_English_Directory,onet_soc_2019,53-3099.00,"Motor Vehicle Operators, All Other",操作员,machine_assisted_rule_review,create,,,,0.506,53-0000,Transportation and Material Moving Occupations,53-3000,Motor Vehicle Operators,53-3090,Miscellaneous Motor Vehicle Operators,53-3099,"Motor Vehicle Operators, All Other",All motor vehicle operators not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Motor Vehicle Operators, All Other"
US,US_English_Directory,onet_soc_2019,53-4011.00,Locomotive Engineers,工程师,machine_assisted_rule_review,create,,,,0.743,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4010,Locomotive Engineers and Operators,53-4011,Locomotive Engineers,"Drive electric, diesel-electric, steam, or gas-turbine-electric locomotives to transport passengers or freight. Interpret train orders, electronic or manual signals, and railroad rules and regulations.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Locomotive Engineers
US,US_English_Directory,onet_soc_2019,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",工程师操作员,machine_assisted_rule_review,create,,,,0.622,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4010,Locomotive Engineers and Operators,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Drive switching or other locomotive or dinkey engines within railroad yard, industrial plant, quarry, construction project, or similar location.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
US,US_English_Directory,onet_soc_2019,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",操作员,machine_assisted_rule_review,create,,,,0.500,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Operate or monitor railroad track switches or locomotive instruments. May couple or uncouple rolling stock to make up or break up trains. Watch for and relay traffic signals. May inspect couplings, air hoses, journal boxes, and hand brakes. May watch for dragging equipment or obstacles on rights-of-way.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
US,US_English_Directory,onet_soc_2019,53-4031.00,Railroad Conductors and Yardmasters,,needs_translation,create,,,,0.556,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4030,Railroad Conductors and Yardmasters,53-4031,Railroad Conductors and Yardmasters,"Coordinate activities of switch-engine crew within railroad yard, industrial plant, or similar location. Conductors coordinate activities of train crew on passenger or freight trains. Yardmasters review train schedules and switching orders and coordinate activities of workers engaged in railroad traffic operations, such as the makeup or breakup of trains and yard switching.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Railroad Conductors and Yardmasters
US,US_English_Directory,onet_soc_2019,53-4041.00,Subway and Streetcar Operators,操作员,machine_assisted_rule_review,create,,,,0.563,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4040,Subway and Streetcar Operators,53-4041,Subway and Streetcar Operators,"Operate subway or elevated suburban trains with no separate locomotive, or electric-powered streetcar, to transport passengers. May handle fares.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Subway and Streetcar Operators
US,US_English_Directory,onet_soc_2019,53-4099.00,"Rail Transportation Workers, All Other",运输工人,machine_assisted_rule_review,create,,,,0.738,53-0000,Transportation and Material Moving Occupations,53-4000,Rail Transportation Workers,53-4090,Miscellaneous Rail Transportation Workers,53-4099,"Rail Transportation Workers, All Other",All rail transportation workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Rail Transportation Workers, All Other"
US,US_English_Directory,onet_soc_2019,53-5011.00,Sailors and Marine Oilers,,needs_translation,create,,,,0.655,53-0000,Transportation and Material Moving Occupations,53-5000,Water Transportation Workers,53-5010,Sailors and Marine Oilers,53-5011,Sailors and Marine Oilers,"Stand watch to look for obstructions in path of vessel, measure water depth, turn wheel on bridge, or use emergency equipment as directed by captain, mate, or pilot. Break out, rig, overhaul, and store cargo-handling gear, stationary rigging, and running gear. Perform a variety of maintenance tasks to preserve the painted surface of the ship and to maintain line and ship equipment. Must hold government-issued certification and tankerman certification when working aboard liquid-carrying vessels. Includes able seamen and ordinary seamen.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Sailors and Marine Oilers
