block,slug,locale,overall_editorial_score,occupation_specificity_score,workflow_density_score,reader_usefulness_score,template_reuse_score,locale_naturalness_score,conversion_clarity_score,competitive_depth_score,source_backed_claim_density_score,block_relevance_score,reader_safe_boundary_score,status,row_ref,source_baseline_ref,source_traceability_boundary,generated_at
career-page-assembly,audiovisual-equipment-installers-and-repairers,en,3.89,4.0,2.89,3.45,3.6,2.5,2.8,4.65,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#audiovisual-equipment-installers-and-repairers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-and-watercraft-service-attendants,zh-CN,3.68,3.5,2.33,2.95,3.6,2.5,2.8,4.13,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-and-watercraft-service-attendants:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-and-watercraft-service-attendants,en,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-and-watercraft-service-attendants:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-body-and-glass-repairers,zh-CN,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-body-and-glass-repairers:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-body-and-glass-repairers,en,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-body-and-glass-repairers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-engineering-technicians,zh-CN,3.63,3.1,2.33,2.95,3.6,2.5,2.8,3.99,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-engineering-technicians:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-engineering-technicians,en,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-engineering-technicians:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-engineers,zh-CN,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-engineers:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-engineers,en,3.57,2.7,2.33,2.95,3.6,2.5,2.8,3.86,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-engineers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-glass-installers-and-repairers,zh-CN,3.68,3.5,2.33,2.95,3.6,2.5,2.8,4.13,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-glass-installers-and-repairers:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-glass-installers-and-repairers,en,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-glass-installers-and-repairers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-service-technicians-and-mechanics,zh-CN,3.68,3.5,2.33,2.95,3.6,2.5,2.8,4.13,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-service-technicians-and-mechanics:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,automotive-service-technicians-and-mechanics,en,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#automotive-service-technicians-and-mechanics:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-inspectors,zh-CN,3.72,3.25,2.61,3.2,3.6,2.5,2.8,4.22,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-inspectors:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-inspectors,en,3.69,3.05,2.61,3.2,3.6,2.5,2.8,4.15,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-inspectors:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-planners,zh-CN,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-planners:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-planners,en,3.57,2.7,2.33,2.95,3.6,2.5,2.8,3.86,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-planners:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-security-screeners,zh-CN,3.63,3.1,2.33,2.95,3.6,2.5,2.8,3.99,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-security-screeners:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-security-screeners,en,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-security-screeners:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-vehicle-equipment-and-systems-inspectors-except-aviation,zh-CN,4.25,5.0,3.73,4.2,4.3,2.5,2.8,5.0,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-vehicle-equipment-and-systems-inspectors-except-aviation:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-vehicle-equipment-and-systems-inspectors-except-aviation,en,4.25,5.0,3.73,4.2,4.3,2.5,2.8,5.0,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-vehicle-equipment-and-systems-inspectors-except-aviation:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-storage-and-distribution-managers,zh-CN,3.78,3.7,2.33,2.95,4.3,2.5,2.8,4.19,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-storage-and-distribution-managers:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,transportation-storage-and-distribution-managers,en,3.72,3.3,2.33,2.95,4.3,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#transportation-storage-and-distribution-managers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,travel-agents,zh-CN,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#travel-agents:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,travel-agents,en,3.57,2.7,2.33,2.95,3.6,2.5,2.8,3.86,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#travel-agents:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,travel-guides,zh-CN,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#travel-guides:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,travel-guides,en,3.57,2.7,2.33,2.95,3.6,2.5,2.8,3.86,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#travel-guides:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,treasurers-and-controllers,zh-CN,3.63,3.1,2.33,2.95,3.6,2.5,2.8,3.99,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#treasurers-and-controllers:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,treasurers-and-controllers,en,3.6,2.9,2.33,2.95,3.6,2.5,2.8,3.93,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#treasurers-and-controllers:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,tree-trimmers-and-pruners,zh-CN,3.65,3.3,2.33,2.95,3.6,2.5,2.8,4.06,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#tree-trimmers-and-pruners:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,tree-trimmers-and-pruners,en,3.63,3.1,2.33,2.95,3.6,2.5,2.8,3.99,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#tree-trimmers-and-pruners:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,tutors,zh-CN,3.64,2.7,2.33,2.95,4.3,2.5,2.8,3.86,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#tutors:zh-CN,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
career-page-assembly,tutors,en,3.62,2.5,2.33,2.95,4.3,2.5,2.8,3.79,5.0,5.0,5.0,editorial_repair_required,generated/career-page-assembly-v1-1046-pass-baseline/career_page_assembly_1046_v1.jsonl#tutors:en,generated/career-adjacent-comparison-v1-1046-pass-baseline-final;generated/career-fit-v1-1046-pass-baseline-final;generated/career-identity-v1-1046-pass-baseline-final;generated/career-skills-entry-v1-1046-pass-baseline-final;generated/career-work-activities-v1-1046-pass-baseline-final-repaired;mature_registered,Use completed PASS block refs only; do not add new facts in page assembly.,2026-06-21T09:37:25.252464+00:00
