slug,locale,page_status,api_status,h1_present,title_present,description_present,faq_signal_count,source_signals,canonical_ok,noindex
personal-financial-advisors,zh-CN,0,0,false,false,false,0,,false,false
personal-financial-advisors,en,0,0,false,false,false,0,,false,false
pest-control-workers,zh-CN,0,0,false,false,false,0,,false,false
pest-control-workers,en,0,0,false,false,false,0,,false,false
pesticide-handlers-sprayers-and-applicators-vegetation,zh-CN,0,0,false,false,false,0,,false,false
pesticide-handlers-sprayers-and-applicators-vegetation,en,0,0,false,false,false,0,,false,false
petroleum-engineers,zh-CN,0,0,false,false,false,0,,false,false
petroleum-engineers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
petroleum-pump-system-operators-refinery-operators-and-gaugers,zh-CN,0,0,false,false,false,0,,false,false
petroleum-pump-system-operators-refinery-operators-and-gaugers,en,0,0,false,false,false,0,,false,false
pharmacists,zh-CN,0,0,false,false,false,0,,false,false
pharmacists,en,0,0,false,false,false,0,,false,false
pharmacy-aides,zh-CN,0,0,false,false,false,0,,false,false
pharmacy-aides,en,0,0,false,false,false,0,,false,false
pharmacy-technicians,zh-CN,0,0,false,false,false,0,,false,false
pharmacy-technicians,en,0,0,false,false,false,0,,false,false
philosophy-and-religion-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
philosophy-and-religion-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
phlebotomists,zh-CN,0,0,false,false,false,0,,false,false
phlebotomists,en,0,0,false,false,false,0,,false,false
photographers,zh-CN,0,0,false,false,false,0,,false,false
photographers,en,0,0,false,false,false,0,,false,false
photographic-process-workers-and-processing-machine-operators,zh-CN,0,0,false,false,false,0,,false,false
photographic-process-workers-and-processing-machine-operators,en,0,0,false,false,false,0,,false,false
photonics-engineers,zh-CN,0,0,false,false,false,0,,false,false
photonics-engineers,en,0,0,false,false,false,0,,false,false
photonics-technicians,zh-CN,0,0,false,false,false,0,,false,false
photonics-technicians,en,0,0,false,false,false,0,,false,false
physical-medicine-and-rehabilitation-physicians,zh-CN,0,0,false,false,false,0,,false,false
physical-medicine-and-rehabilitation-physicians,en,0,0,false,false,false,0,,false,false
physical-therapist-assistants,zh-CN,0,0,false,false,false,0,,false,false
physical-therapist-assistants,en,0,0,false,false,false,0,,false,false
physical-therapist-assistants-and-aides,zh-CN,0,0,false,false,false,0,,false,false
physical-therapist-assistants-and-aides,en,0,0,false,false,false,0,,false,false
physical-therapists,zh-CN,0,0,false,false,false,0,,false,false
physical-therapists,en,0,0,false,false,false,0,,false,false
physician-assistants,zh-CN,0,0,false,false,false,0,,false,false
physician-assistants,en,0,0,false,false,false,0,,false,false
physicians-and-surgeons,zh-CN,0,0,false,false,false,0,,false,false
physicians-and-surgeons,en,0,0,false,false,false,0,,false,false
physicians-pathologists,zh-CN,0,0,false,false,false,0,,false,false
physicians-pathologists,en,0,0,false,false,false,0,,false,false
physicists,zh-CN,0,0,false,false,false,0,,false,false
physicists,en,0,0,false,false,false,0,,false,false
physicists-and-astronomers,zh-CN,0,0,false,false,false,0,,false,false
physicists-and-astronomers,en,0,0,false,false,false,0,,false,false
physics-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
physics-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
pile-driver-operators,zh-CN,0,0,false,false,false,0,,false,false
pile-driver-operators,en,0,0,false,false,false,0,,false,false
pipelayers,zh-CN,0,0,false,false,false,0,,false,false
pipelayers,en,0,0,false,false,false,0,,false,false
plasterers-and-stucco-masons,zh-CN,0,0,false,false,false,0,,false,false
plasterers-and-stucco-masons,en,0,0,false,false,false,0,,false,false
plating-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,0,0,false,false,false,0,,false,false
plating-machine-setters-operators-and-tenders-metal-and-plastic,en,0,0,false,false,false,0,,false,false
plumbers-pipefitters-and-steamfitters,zh-CN,0,0,false,false,false,0,,false,false
plumbers-pipefitters-and-steamfitters,en,0,0,false,false,false,0,,false,false
podiatrists,zh-CN,0,0,false,false,false,0,,false,false
podiatrists,en,0,0,false,false,false,0,,false,false
poets-lyricists-and-creative-writers,zh-CN,0,0,false,false,false,0,,false,false
poets-lyricists-and-creative-writers,en,0,0,false,false,false,0,,false,false
police-and-detectives,zh-CN,0,0,false,false,false,0,,false,false
police-and-detectives,en,0,0,false,false,false,0,,false,false
police-and-sheriff-s-patrol-officers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
police-and-sheriff-s-patrol-officers,en,0,0,false,false,false,0,,false,false
police-identification-and-records-officers,zh-CN,0,0,false,false,false,0,,false,false
police-identification-and-records-officers,en,0,0,false,false,false,0,,false,false
political-science-teachers-postsecondary,zh-CN,404,0,false,true,true,0,FermatMind,false,true
political-science-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
political-scientists,zh-CN,0,0,false,false,false,0,,false,false
political-scientists,en,0,0,false,false,false,0,,false,false
postal-service-clerks,zh-CN,0,0,false,false,false,0,,false,false
postal-service-clerks,en,0,0,false,false,false,0,,false,false
postal-service-mail-carriers,zh-CN,0,0,false,false,false,0,,false,false
postal-service-mail-carriers,en,0,0,false,false,false,0,,false,false
postal-service-mail-sorters-processors-and-processing-machine-operators,zh-CN,0,0,false,false,false,0,,false,false
postal-service-mail-sorters-processors-and-processing-machine-operators,en,0,0,false,false,false,0,,false,false
postal-service-workers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
postal-service-workers,en,0,0,false,false,false,0,,false,false
postmasters-and-mail-superintendents,zh-CN,0,0,false,false,false,0,,false,false
postmasters-and-mail-superintendents,en,0,0,false,false,false,0,,false,false
postsecondary-education-administrators,zh-CN,0,0,false,false,false,0,,false,false
postsecondary-education-administrators,en,0,0,false,false,false,0,,false,false
postsecondary-teachers,zh-CN,0,0,false,false,false,0,,false,false
postsecondary-teachers,en,0,0,false,false,false,0,,false,false
potters-manufacturing,zh-CN,0,0,false,false,false,0,,false,false
potters-manufacturing,en,404,0,false,true,true,0,FermatMind,false,true
pourers-and-casters-metal,zh-CN,0,0,false,false,false,0,,false,false
pourers-and-casters-metal,en,0,0,false,false,false,0,,false,false
power-distributors-and-dispatchers,zh-CN,0,0,false,false,false,0,,false,false
power-distributors-and-dispatchers,en,0,0,false,false,false,0,,false,false
power-plant-operators,zh-CN,0,0,false,false,false,0,,false,false
power-plant-operators,en,0,0,false,false,false,0,,false,false
power-plant-operators-distributors-and-dispatchers,zh-CN,0,0,false,false,false,0,,false,false
power-plant-operators-distributors-and-dispatchers,en,0,0,false,false,false,0,,false,false
precision-agriculture-technicians,zh-CN,0,0,false,false,false,0,,false,false
precision-agriculture-technicians,en,0,0,false,false,false,0,,false,false
prepress-technicians-and-workers,zh-CN,0,0,false,false,false,0,,false,false
prepress-technicians-and-workers,en,0,0,false,false,false,0,,false,false
preschool-and-childcare-center-directors,zh-CN,0,0,false,false,false,0,,false,false
preschool-and-childcare-center-directors,en,0,0,false,false,false,0,,false,false
preschool-teachers,zh-CN,0,0,false,false,false,0,,false,false
preschool-teachers,en,0,0,false,false,false,0,,false,false
preschool-teachers-except-special-education,zh-CN,0,0,false,false,false,0,,false,false
preschool-teachers-except-special-education,en,0,0,false,false,false,0,,false,false
pressers-textile-garment-and-related-materials,zh-CN,0,0,false,false,false,0,,false,false
pressers-textile-garment-and-related-materials,en,0,0,false,false,false,0,,false,false
preventive-medicine-physicians,zh-CN,0,0,false,false,false,0,,false,false
preventive-medicine-physicians,en,0,0,false,false,false,0,,false,false
print-binding-and-finishing-workers,zh-CN,0,0,false,false,false,0,,false,false
print-binding-and-finishing-workers,en,0,0,false,false,false,0,,false,false
printing-press-operators,zh-CN,0,0,false,false,false,0,,false,false
printing-press-operators,en,0,0,false,false,false,0,,false,false
private-detectives-and-investigators,zh-CN,0,0,false,false,false,0,,false,false
private-detectives-and-investigators,en,0,0,false,false,false,0,,false,false
probation-officers-and-correctional-treatment-specialists,zh-CN,0,0,false,false,false,0,,false,false
probation-officers-and-correctional-treatment-specialists,en,0,0,false,false,false,0,,false,false
procurement-clerks,zh-CN,0,0,false,false,false,0,,false,false
procurement-clerks,en,0,0,false,false,false,0,,false,false
producers-and-directors,zh-CN,404,0,false,true,true,0,FermatMind,false,true
producers-and-directors,en,0,0,false,false,false,0,,false,false
production-planning-and-expediting-clerks,zh-CN,0,0,false,false,false,0,,false,false
production-planning-and-expediting-clerks,en,404,500,false,true,true,0,FermatMind,false,true
project-management-specialists,zh-CN,0,500,false,false,false,0,,false,false
project-management-specialists,en,0,0,false,false,false,0,,false,false
proofreaders-and-copy-markers,zh-CN,0,0,false,false,false,0,,false,false
proofreaders-and-copy-markers,en,0,0,false,false,false,0,,false,false
appraisers-and-assessors-of-real-estate,zh-CN,0,0,false,false,false,0,,false,false
appraisers-and-assessors-of-real-estate,en,0,0,false,false,false,0,,false,false
property-real-estate-and-community-association-managers,zh-CN,0,0,false,false,false,0,,false,false
property-real-estate-and-community-association-managers,en,0,0,false,false,false,0,,false,false
prosthodontists,zh-CN,0,0,false,false,false,0,,false,false
prosthodontists,en,404,502,false,true,true,0,FermatMind,false,true
psychiatric-aides,zh-CN,404,500,false,true,true,0,FermatMind,false,true
psychiatric-aides,en,0,0,false,false,false,0,,false,false
psychiatric-technicians,zh-CN,0,0,false,false,false,0,,false,false
psychiatric-technicians,en,0,0,false,false,false,0,,false,false
psychiatric-technicians-and-aides,zh-CN,0,0,false,false,false,0,,false,false
psychiatric-technicians-and-aides,en,0,0,false,false,false,0,,false,false
psychiatrists,zh-CN,0,0,false,false,false,0,,false,false
psychiatrists,en,404,500,false,true,true,0,FermatMind,false,true
psychologists,zh-CN,0,0,false,false,false,0,,false,false
psychologists,en,404,500,false,true,true,0,FermatMind,false,true
psychology-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
psychology-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
public-relations-managers,zh-CN,0,0,false,false,false,0,,false,false
public-relations-managers,en,404,0,false,true,true,0,FermatMind,false,true
public-relations-specialists,zh-CN,0,0,false,false,false,0,,false,false
public-relations-specialists,en,0,0,false,false,false,0,,false,false
police-fire-and-ambulance-dispatchers,zh-CN,0,0,false,false,false,0,,false,false
police-fire-and-ambulance-dispatchers,en,0,0,false,false,false,0,,false,false
pump-operators-except-wellhead-pumpers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
pump-operators-except-wellhead-pumpers,en,0,0,false,false,false,0,,false,false
purchasing-agents-except-wholesale-retail-and-farm-products,zh-CN,0,0,false,false,false,0,,false,false
purchasing-agents-except-wholesale-retail-and-farm-products,en,0,0,false,false,false,0,,false,false
purchasing-managers,zh-CN,0,0,false,false,false,0,,false,false
purchasing-managers,en,404,0,false,true,true,0,FermatMind,false,true
purchasing-managers-buyers-and-purchasing-agents,zh-CN,0,500,false,false,false,0,,false,false
purchasing-managers-buyers-and-purchasing-agents,en,404,500,false,true,true,0,FermatMind,false,true
quality-control-analysts,zh-CN,404,500,false,true,true,0,FermatMind,false,true
quality-control-analysts,en,404,500,false,true,true,0,FermatMind,false,true
quality-control-inspectors,zh-CN,404,500,false,true,true,0,FermatMind,false,true
quality-control-inspectors,en,404,500,false,true,true,0,FermatMind,false,true
quality-control-systems-managers,zh-CN,0,0,false,false,false,0,,false,false
quality-control-systems-managers,en,0,0,false,false,false,0,,false,false
radiation-therapists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
radiation-therapists,en,404,0,false,true,true,0,FermatMind,false,true
radio-frequency-identification-device-specialists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
radio-frequency-identification-device-specialists,en,404,0,false,true,true,0,FermatMind,false,true
radio-cellular-and-tower-equipment-installers-and-repairers,zh-CN,0,500,false,false,false,0,,false,false
radio-cellular-and-tower-equipment-installers-and-repairers,en,0,0,false,false,false,0,,false,false
radiologic-technologists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
radiologic-technologists,en,404,500,false,true,true,0,FermatMind,false,true
radiologic-technologists-and-technicians,zh-CN,404,0,false,true,true,0,FermatMind,false,true
radiologic-technologists-and-technicians,en,0,0,false,false,false,0,,false,false
rail-car-repairers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
rail-car-repairers,en,0,0,false,false,false,0,,false,false
rail-track-laying-and-maintenance-equipment-operators,zh-CN,0,0,false,false,false,0,,false,false
rail-track-laying-and-maintenance-equipment-operators,en,0,0,false,false,false,0,,false,false
rail-yard-engineers-dinkey-operators-and-hostlers,zh-CN,0,0,false,false,false,0,,false,false
rail-yard-engineers-dinkey-operators-and-hostlers,en,0,0,false,false,false,0,,false,false
railroad-brake-signal-and-switch-operators-and-locomotive-firers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
railroad-brake-signal-and-switch-operators-and-locomotive-firers,en,0,0,false,false,false,0,,false,false
railroad-conductors-and-yardmasters,zh-CN,0,0,false,false,false,0,,false,false
railroad-conductors-and-yardmasters,en,0,0,false,false,false,0,,false,false
railroad-occupations,zh-CN,404,500,false,true,true,0,FermatMind,false,true
railroad-occupations,en,0,0,false,false,false,0,,false,false
range-managers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
range-managers,en,404,500,false,true,true,0,FermatMind,false,true
real-estate-brokers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
real-estate-brokers,en,404,500,false,true,true,0,FermatMind,false,true
real-estate-brokers-and-sales-agents,zh-CN,404,500,false,true,true,0,FermatMind,false,true
real-estate-brokers-and-sales-agents,en,404,500,false,true,true,0,FermatMind,false,true
real-estate-sales-agents,zh-CN,404,502,false,true,true,0,FermatMind,false,true
real-estate-sales-agents,en,0,0,false,false,false,0,,false,false
receptionists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
receptionists,en,0,500,false,false,false,0,,false,false
receptionists-and-information-clerks,zh-CN,404,0,false,true,true,0,FermatMind,false,true
receptionists-and-information-clerks,en,404,0,false,true,true,0,FermatMind,false,true
recreation-and-fitness-studies-teachers-postsecondary,zh-CN,404,0,false,true,true,0,FermatMind,false,true
recreation-and-fitness-studies-teachers-postsecondary,en,404,500,false,true,true,0,FermatMind,false,true
recreation-workers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
recreation-workers,en,404,500,false,true,true,0,FermatMind,false,true
recreational-therapists,zh-CN,404,502,false,true,true,0,FermatMind,false,true
recreational-therapists,en,0,500,false,false,false,0,,false,false
recreational-vehicle-service-technicians,zh-CN,404,502,false,true,true,0,FermatMind,false,true
recreational-vehicle-service-technicians,en,0,0,false,false,false,0,,false,false
recycling-and-reclamation-workers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
recycling-and-reclamation-workers,en,404,0,false,true,true,0,FermatMind,false,true
recycling-coordinators,zh-CN,404,0,false,true,true,0,FermatMind,false,true
recycling-coordinators,en,404,502,false,true,true,0,FermatMind,false,true
refractory-materials-repairers-except-brickmasons,zh-CN,404,500,false,true,true,0,FermatMind,false,true
refractory-materials-repairers-except-brickmasons,en,404,500,false,true,true,0,FermatMind,false,true
refuse-and-recyclable-material-collectors,zh-CN,404,502,false,true,true,0,FermatMind,false,true
refuse-and-recyclable-material-collectors,en,404,502,false,true,true,0,FermatMind,false,true
registered-nurses,zh-CN,404,502,false,true,true,0,FermatMind,false,true
registered-nurses,en,404,502,false,true,true,0,FermatMind,false,true
regulatory-affairs-managers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
regulatory-affairs-managers,en,404,0,false,true,true,0,FermatMind,false,true
regulatory-affairs-specialists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
regulatory-affairs-specialists,en,404,0,false,true,true,0,FermatMind,false,true
rehabilitation-counselors,zh-CN,404,502,false,true,true,0,FermatMind,false,true
rehabilitation-counselors,en,404,502,false,true,true,0,FermatMind,false,true
reinforcing-iron-and-rebar-workers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
reinforcing-iron-and-rebar-workers,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
remote-sensing-scientists-and-technologists,zh-CN,404,500,false,true,true,0,FermatMind,false,true
remote-sensing-scientists-and-technologists,en,404,0,false,true,true,0,FermatMind,false,true
remote-sensing-technicians,zh-CN,0,0,false,false,false,0,,false,false
remote-sensing-technicians,en,0,0,false,false,false,0,,false,false
reservation-and-transportation-ticket-agents-and-travel-clerks,zh-CN,404,0,false,true,true,0,FermatMind,false,true
reservation-and-transportation-ticket-agents-and-travel-clerks,en,404,500,false,true,true,0,FermatMind,false,true
residential-advisors,zh-CN,404,500,false,true,true,0,FermatMind,false,true
residential-advisors,en,404,500,false,true,true,0,FermatMind,false,true
respiratory-therapists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
respiratory-therapists,en,404,0,false,true,true,0,FermatMind,false,true
retail-loss-prevention-specialists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
retail-loss-prevention-specialists,en,0,0,false,false,false,0,,false,false
retail-sales-workers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
retail-sales-workers,en,0,0,false,false,false,0,,false,false
retail-salespersons,zh-CN,0,0,false,false,false,0,,false,false
retail-salespersons,en,0,0,false,false,false,0,,false,false
riggers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
riggers,en,404,500,false,true,true,0,FermatMind,false,true
robotics-engineers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
robotics-engineers,en,404,500,false,true,true,0,FermatMind,false,true
robotics-technicians,zh-CN,0,0,false,false,false,0,,false,false
robotics-technicians,en,0,500,false,false,false,0,,false,false
rock-splitters-quarry,zh-CN,404,500,false,true,true,0,FermatMind,false,true
rock-splitters-quarry,en,404,0,false,true,true,0,FermatMind,false,true
rolling-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,404,0,false,true,true,0,FermatMind,false,true
rolling-machine-setters-operators-and-tenders-metal-and-plastic,en,0,0,false,false,false,0,,false,false
roof-bolters-mining,zh-CN,0,0,false,false,false,0,,false,false
roof-bolters-mining,en,0,0,false,false,false,0,,false,false
roofers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
roofers,en,0,0,false,false,false,0,,false,false
rotary-drill-operators-oil-and-gas,zh-CN,0,0,false,false,false,0,,false,false
rotary-drill-operators-oil-and-gas,en,0,0,false,false,false,0,,false,false
roustabouts-oil-and-gas,zh-CN,0,500,false,false,false,0,,false,false
roustabouts-oil-and-gas,en,200,0,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
sailors-and-marine-oilers,zh-CN,404,502,false,true,true,0,FermatMind,false,true
sailors-and-marine-oilers,en,0,502,false,false,false,0,,false,false
sales-engineers,zh-CN,0,0,false,false,false,0,,false,false
sales-engineers,en,0,0,false,false,false,0,,false,false
sales-managers,zh-CN,0,0,false,false,false,0,,false,false
sales-managers,en,0,0,false,false,false,0,,false,false
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,zh-CN,0,0,false,false,false,0,,false,false
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,en,0,0,false,false,false,0,,false,false
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,zh-CN,0,500,false,false,false,0,,false,false
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,en,0,0,false,false,false,0,,false,false
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,zh-CN,404,0,false,true,true,0,FermatMind,false,true
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,en,404,500,false,true,true,0,FermatMind,false,true
sawing-machine-setters-operators-and-tenders-wood,zh-CN,404,500,false,true,true,0,FermatMind,false,true
sawing-machine-setters-operators-and-tenders-wood,en,404,502,false,true,true,0,FermatMind,false,true
school-and-career-counselors,zh-CN,0,0,false,false,false,0,,false,false
school-and-career-counselors,en,0,0,false,false,false,0,,false,false
school-bus-monitors,zh-CN,0,0,false,false,false,0,,false,false
school-bus-monitors,en,404,0,false,true,true,0,FermatMind,false,true
school-psychologists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
school-psychologists,en,0,0,false,false,false,0,,false,false
search-marketing-strategists,zh-CN,0,0,false,false,false,0,,false,false
search-marketing-strategists,en,0,0,false,false,false,0,,false,false
secondary-school-teachers-except-special-and-career-technical-education,zh-CN,0,500,false,false,false,0,,false,false
secondary-school-teachers-except-special-and-career-technical-education,en,0,0,false,false,false,0,,false,false
secretaries-and-administrative-assistants,zh-CN,0,0,false,false,false,0,,false,false
secretaries-and-administrative-assistants,en,0,0,false,false,false,0,,false,false
secretaries-and-administrative-assistants-except-legal-medical-and-executive,zh-CN,404,0,false,true,true,0,FermatMind,false,true
secretaries-and-administrative-assistants-except-legal-medical-and-executive,en,404,0,false,true,true,0,FermatMind,false,true
securities-commodities-and-financial-services-sales-agents,zh-CN,0,0,false,false,false,0,,false,false
securities-commodities-and-financial-services-sales-agents,en,0,0,false,false,false,0,,false,false
security-and-fire-alarm-systems-installers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
security-and-fire-alarm-systems-installers,en,0,0,false,false,false,0,,false,false
security-guards,zh-CN,404,502,false,true,true,0,FermatMind,false,true
security-guards,en,404,0,false,true,true,0,FermatMind,false,true
security-management-specialists,zh-CN,404,502,false,true,true,0,FermatMind,false,true
security-management-specialists,en,404,500,false,true,true,0,FermatMind,false,true
security-managers,zh-CN,0,0,false,false,false,0,,false,false
security-managers,en,404,502,false,true,true,0,FermatMind,false,true
segmental-pavers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
segmental-pavers,en,0,0,false,false,false,0,,false,false
self-enrichment-teachers,zh-CN,0,0,false,false,false,0,,false,false
self-enrichment-teachers,en,404,0,false,true,true,0,FermatMind,false,true
semiconductor-processing-technicians,zh-CN,404,500,false,true,true,0,FermatMind,false,true
semiconductor-processing-technicians,en,404,500,false,true,true,0,FermatMind,false,true
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,zh-CN,404,0,false,true,true,0,FermatMind,false,true
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,en,404,500,false,true,true,0,FermatMind,false,true
septic-tank-servicers-and-sewer-pipe-cleaners,zh-CN,404,500,false,true,true,0,FermatMind,false,true
septic-tank-servicers-and-sewer-pipe-cleaners,en,404,500,false,true,true,0,FermatMind,false,true
service-unit-operators-oil-and-gas,zh-CN,404,500,false,true,true,0,FermatMind,false,true
service-unit-operators-oil-and-gas,en,404,500,false,true,true,0,FermatMind,false,true
set-and-exhibit-designers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
set-and-exhibit-designers,en,404,502,false,true,true,0,FermatMind,false,true
sewers-hand,zh-CN,404,500,false,true,true,0,FermatMind,false,true
sewers-hand,en,0,0,false,false,false,0,,false,false
sewing-machine-operators,zh-CN,404,502,false,true,true,0,FermatMind,false,true
sewing-machine-operators,en,404,0,false,true,true,0,FermatMind,false,true
shampooers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
shampooers,en,404,502,false,true,true,0,FermatMind,false,true
sheet-metal-workers,zh-CN,404,500,false,true,true,0,FermatMind,false,true
sheet-metal-workers,en,404,502,false,true,true,0,FermatMind,false,true
ship-engineers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
ship-engineers,en,0,0,false,false,false,0,,false,false
shipping-receiving-and-inventory-clerks,zh-CN,404,502,false,true,true,0,FermatMind,false,true
shipping-receiving-and-inventory-clerks,en,0,502,false,false,false,0,,false,false
shoe-and-leather-workers-and-repairers,zh-CN,0,500,false,false,false,0,,false,false
shoe-and-leather-workers-and-repairers,en,404,0,false,true,true,0,FermatMind,false,true
shoe-machine-operators-and-tenders,zh-CN,404,500,false,true,true,0,FermatMind,false,true
shoe-machine-operators-and-tenders,en,404,0,false,true,true,0,FermatMind,false,true
shuttle-drivers-and-chauffeurs,zh-CN,404,500,false,true,true,0,FermatMind,false,true
shuttle-drivers-and-chauffeurs,en,404,500,false,true,true,0,FermatMind,false,true
signal-and-track-switch-repairers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
signal-and-track-switch-repairers,en,404,0,false,true,true,0,FermatMind,false,true
skincare-specialists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
skincare-specialists,en,0,0,false,false,false,0,,false,false
slaughterers-and-meat-packers,zh-CN,0,0,false,false,false,0,,false,false
slaughterers-and-meat-packers,en,0,0,false,false,false,0,,false,false
small-engine-mechanics,zh-CN,404,500,false,true,true,0,FermatMind,false,true
small-engine-mechanics,en,404,0,false,true,true,0,FermatMind,false,true
social-and-community-service-managers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
social-and-community-service-managers,en,0,0,false,false,false,0,,false,false
social-and-human-service-assistants,zh-CN,404,500,false,true,true,0,FermatMind,false,true
social-and-human-service-assistants,en,404,500,false,true,true,0,FermatMind,false,true
social-science-research-assistants,zh-CN,404,500,false,true,true,0,FermatMind,false,true
social-science-research-assistants,en,0,0,false,false,false,0,,false,false
social-work-teachers-postsecondary,zh-CN,404,0,false,true,true,0,FermatMind,false,true
social-work-teachers-postsecondary,en,404,500,false,true,true,0,FermatMind,false,true
social-workers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
social-workers,en,0,0,false,false,false,0,,false,false
sociologists,zh-CN,404,0,false,true,true,0,FermatMind,false,true
sociologists,en,200,502,true,true,true,12,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI,true,false
sociology-teachers-postsecondary,zh-CN,0,0,false,false,false,0,,false,false
sociology-teachers-postsecondary,en,0,0,false,false,false,0,,false,false
soil-and-plant-scientists,zh-CN,0,0,false,false,false,0,,false,false
soil-and-plant-scientists,en,404,500,false,true,true,0,FermatMind,false,true
solar-energy-installation-managers,zh-CN,404,0,false,true,true,0,FermatMind,false,true
solar-energy-installation-managers,en,0,500,false,false,false,0,,false,false
solar-energy-systems-engineers,zh-CN,0,0,false,false,false,0,,false,false
solar-energy-systems-engineers,en,404,500,false,true,true,0,FermatMind,false,true
solar-photovoltaic-installers,zh-CN,0,0,false,false,false,0,,false,false
solar-photovoltaic-installers,en,404,0,false,true,true,0,FermatMind,false,true
solar-sales-representatives-and-assessors,zh-CN,404,0,false,true,true,0,FermatMind,false,true
solar-sales-representatives-and-assessors,en,0,0,false,false,false,0,,false,false
solar-thermal-installers-and-technicians,zh-CN,0,0,false,false,false,0,,false,false
solar-thermal-installers-and-technicians,en,404,0,false,true,true,0,FermatMind,false,true
sound-engineering-technicians,zh-CN,0,500,false,false,false,0,,false,false
sound-engineering-technicians,en,404,500,false,true,true,0,FermatMind,false,true
spa-managers,zh-CN,0,0,false,false,false,0,,false,false
spa-managers,en,0,0,false,false,false,0,,false,false
special-education-teachers,zh-CN,0,0,false,false,false,0,,false,false
special-education-teachers,en,0,0,false,false,false,0,,false,false
special-education-teachers-elementary-school,zh-CN,0,0,false,false,false,0,,false,false
special-education-teachers-elementary-school,en,404,0,false,true,true,0,FermatMind,false,true
special-education-teachers-kindergarten,zh-CN,404,0,false,true,true,0,FermatMind,false,true
special-education-teachers-kindergarten,en,404,500,false,true,true,0,FermatMind,false,true
special-education-teachers-middle-school,zh-CN,404,500,false,true,true,0,FermatMind,false,true
special-education-teachers-middle-school,en,404,0,false,true,true,0,FermatMind,false,true
special-education-teachers-preschool,zh-CN,0,0,false,false,false,0,,false,false
special-education-teachers-preschool,en,0,0,false,false,false,0,,false,false
special-education-teachers-secondary-school,zh-CN,0,0,false,false,false,0,,false,false
special-education-teachers-secondary-school,en,404,500,false,true,true,0,FermatMind,false,true
multimedia-artists-and-animators,zh-CN,0,500,false,false,false,0,,false,false
multimedia-artists-and-animators,en,404,0,false,true,true,0,FermatMind,false,true
special-forces,zh-CN,404,500,false,true,true,0,FermatMind,false,true
